grant_no,unit_sector,country,beneficiary,address,project,eur,year,project_clean,unit_sector_long
2021/3,ECRET,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2021/ECRet/01,129269.9,2021,European Centre for Returns,European Centre for Returns
2021/13,ECRET,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2021/ECRet/01,78980,2021,European Centre for Returns,European Centre for Returns
2021/28,FDU,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2021/FDU/01 Human Resources and light technical equipment,3392772,2021,Technical Equipment & Human Resources,Field Deployment Unit
2021/159,TF Deploy,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland","Support in the development of human  resources to secure Member States’  contributions to the standing corps, in  relation to category 1 of the standing  corps",106350.09,2021,Human Resources,Task Force Deployment Management
2021/188,FDU,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2021/FDU/01/Heavy Technical Equipment,286560,2021,Technical Equipment,Field Deployment Unit
2021/209,ECRET,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2021/ECRet/01,57302,2021,European Centre for Returns,European Centre for Returns
2021/258,DMD,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland","Support in the development of human resources to secure Member Statesâ€™ contributions to the standing corps, in relation to category 2 of the standing corps",779900.62,2021,Human Resources,Deployment Management Division
2021/301,DMD,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland","Support in the development of human resources to secure Member Statesâ€™ contributions to the standing corps, in relation to category 3 of the standing corps",1031832.16,2021,Human Resources,Deployment Management Division
2021/332,FOU,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",Heavy Technical equipment-RAPID Border intervention,202122,2021,Technical Equipment,Field Operations Unit
2021/370,ECRET,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2021/ECRet/01,73328,2021,European Centre for Returns,European Centre for Returns
2021/405,ECRET,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2021/ECRet/01,30717.33,2021,European Centre for Returns,European Centre for Returns
2020/16,FDU,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2020/FDU/01/Human Resources/Light Technical Technical Equipment,3213928,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/57,ECRET,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2020/ECRET/01 Return Support,26804,2020,European Centre for Returns,European Centre for Returns
2020/176A,ECRET,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2020/ECRet/01,6716.01,2020,European Centre for Returns,European Centre for Returns
2020/200,FSC,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2020/FSC/GA FSC FIMO Deployment,28860.52,2020,FIMO Deployment,Frontex Situation Centre
2020/233,TRU,Poland,"Border Guard Training Centre, Koszalin","Marszalka Pilsudskiego 92, 75-531 Koszalin, Poland",2020/CFP/TRU/03,1215123.67,2020,2020/CFP/TRU/03,Training Unit
2020/234,TRU,Poland,"Border Guard Training Centre, Ketrzyn","Gen. Wladyslawa Sikorskiego 78, 11-400 Ketrzyn, Poland",2020/CFP/TRU/03,1061362,2020,2020/CFP/TRU/03,Training Unit
2020/241,ECRET,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2020/ECRET/01,48346,2020,European Centre for Returns,European Centre for Returns
2020/282,ECRET,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2020/ECRet/01,45401.52,2020,European Centre for Returns,European Centre for Returns
2020/283,ECRET,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2020/ECRet/01,34759.35,2020,European Centre for Returns,European Centre for Returns
2020/293,FDU,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2020/FDU/01/Human Resources/Heavy Technical Technical Equipment,388557,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/300,FSC,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2020/FSC/GA FSC FIMO Deployment,5809,2020,FIMO Deployment,Frontex Situation Centre
2019/23,FDU,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2019/FDU/01 Human Resources,3478095.46,2019,Human Resources,Field Deployment Unit
2019/53,ECRET,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2019/ECRet/01-FOA-R 2019 including return and pre- return related activities,105110,2019,FOA,European Centre for Returns
2019/200,ECRET,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2019/ECRet/01-FOA-R 2019 including return and pre- return related activities,20349,2019,FOA,European Centre for Returns
2019/272,ECRET,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2019/ECRet/01-FOA-R 2019 including return and pre- return related activities,41274,2019,FOA,European Centre for Returns
2019/289,FDU,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2019/FDU/01 Technical Equipment,224016,2019,Technical Equipment,Field Deployment Unit
2018/47,ORD,Poland,Border Guard,"Al. Niepodleglosci 100,02-514 Warszawa,Poland",2018/ORD/01 Human Resources,2600000,2018,Human Resources,Operational Response Division
2018/48,ORD,Poland,Border Guard,"Al. Niepodleglosci 100,02-514 Warszawa,Poland",2018/ORD/01 Technical Equipment,3545,2018,Technical Equipment,Operational Response Division
2018/74,RSU,Poland,Border Guard,"Al. Niepodleglosci 100,02-514 Warszawa,Poland",2018/RSU/01 RO,33912,2018,Return Operations,Return Support Unit
2018/111,ORD,Poland,Border Guard,"Al. Niepodleglosci 100,02-514 Warszawa,Poland",2018/ORD/01 Technical Equipment,399412,2018,Technical Equipment,Operational Response Division
2018/218,ECRET,Poland,Border Guard,"Al. Niepodleglosci 100,02-514 Warszawa,Poland",2018/ECRet/01,72886,2018,European Centre for Returns,European Centre for Returns
2018/228,FSC,Poland,Border Guard,"Al. Niepodleglosci 100,02-514 Warszawa,Poland","2018/FSC/01 Situational monitoring, deployment of GOs",45276,2018,"Situational monitoring, deployment of GOs",Frontex Situation Centre
2018/230,ORD,Poland,Border Guard,"Al. Niepodleglosci 100,02-514 Warszawa,Poland",2018/ORD/01 Technical Equipment,12144,2018,Technical Equipment,Operational Response Division
2018/263,ORD,Poland,Border Guard,"Al. Niepodleglosci 100,02-514 Warszawa,Poland",2018/ORD/01 Technical Equipment,366321,2018,Technical Equipment,Operational Response Division
2018/333,ECRET,Poland,Border Guard,"Al. Niepodleglosci 100,02-514 Warszawa,Poland","2018/ECRet/01-FOA- R 2018 including return operations, return interventions and return related activities",17327,2018,FOA,European Centre for Returns
2018/370,PRU,Poland,Border Guard,"Al. Niepodleglosci 100,02-514 Warszawa,Poland",2018/PRU/07 Rapid Border Intervention Exercise 2018,25516,2018,Rapid Border Intervention Exercise 2018,Pooled Resources Unit
2017/18,RSU,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/RSU/01 JRO to Nigeria,5063,2017,Return Operations,Return Support Unit
2017/29,LBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/LBS/01 FOA,141851,2017,FOA,Land Borders Sector
2017/31,LBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/LBS/01 FOA,20043,2017,FOA,Land Borders Sector
2017/46,LBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/LBS/02 Focal Points,16989,2017,Focal Points,Land Borders Sector
2017/130,SBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/SBS/07 JO Poseidon 2017,36777,2017,Poseidon,Sea Border Sector
2017/131,SBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/SBS/05 JO Triton 2017,16644,2017,Triton,Sea Border Sector
2017/140,SBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/SBS/07 JO Poseidon 2017,97224,2017,Poseidon,Sea Border Sector
2017/147,LBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/LBS/01 FOA,12912,2017,FOA,Land Borders Sector
2017/157,ABS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/ABS/04 JO Focal Points 2017 Air Intermediate Managers,2649,2017,Focal Points,Air Border Sector
2017/169,LBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/LBS/01 FOA,30176,2017,FOA,Land Borders Sector
2017/176,LBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/LBS/01 FOA,50319,2017,FOA,Land Borders Sector
2017/195,LBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/LBS/02 Focal Points,7565,2017,Focal Points,Land Borders Sector
2017/204,ABS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/ABS/06 JO Alexis,8441,2017,Alexis,Air Border Sector
2017/207,LBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/LBS/02 Focal Points,26443,2017,Focal Points,Land Borders Sector
2017/222,ABS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/ABS/03 Focal Points 2017 Air,8932,2017,Focal Points,Air Border Sector
2017/252,LBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/LBS/03 Coordination Points,7357,2017,Coordination Points,Land Borders Sector
2017/292,SBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/SBS/07 JO Poseidon 2017,39798,2017,Poseidon,Sea Border Sector
2017/306,LBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/LBS/02 Focal Points,35893,2017,Focal Points,Land Borders Sector
2017/321,RSU,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/RSU/02 RI FOA-R 2017,11382,2017,FOA,Return Support Unit
2017/329,LBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/LBS/03 Coordination Points,13090,2017,Coordination Points,Land Borders Sector
2017/335,RSU,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/RSU/03 JO Poseidon,301686,2017,Poseidon,Return Support Unit
2017/348,SBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/SBS/05 JO Triton 2017,22618,2017,Triton,Sea Border Sector
2017/465,LBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/LBS/02 Focal Points,26115,2017,Focal Points,Land Borders Sector
2017/489,SBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/SBS/05 JO Triton 2017,32151,2017,Triton,Sea Border Sector
2017/504,SBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/SBS/07 JO Poseidon 2017,230174,2017,Poseidon,Sea Border Sector
2017/524,SBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/SBS/07 JO Poseidon 2017,50561,2017,Poseidon,Sea Border Sector
2017/530,ABS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/ABS/06 JO Alexis,8160,2017,Alexis,Air Border Sector
2017/534,LBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/LBS/01 FOA,120779,2017,FOA,Land Borders Sector
2017/535,LBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/LBS/01 FOA,44533,2017,FOA,Land Borders Sector
2017/646,FSC,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/FSC/01 FSC Support Officer Deployment,10313,2017,FSC Support Officer Deployment,Frontex Situation Centre
2017/651,LBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/LBS/02 Focal Points,22940,2017,Focal Points,Land Borders Sector
2017/654,ABS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/ABS/04 JO Focal Points 2017 Air Intermediate Managers,3402,2017,Focal Points,Air Border Sector
2017/673,LBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/LBS/02 Focal Points,7302,2017,Focal Points,Land Borders Sector
2017/678,SBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/SBS/06 Focal Points Sea 2017,7626,2017,Focal Points,Sea Border Sector
2017/680,SBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/SBS/06 Focal Points Sea 2017,29936,2017,Focal Points,Sea Border Sector
2017/687,SBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/SBS/05 JO Triton 2017,24208,2017,Triton,Sea Border Sector
2017/719,ABS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/ABS/03 Focal Points 2017 Air,8066,2017,Focal Points,Air Border Sector
2017/725,LBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/LBS/01 FOA,241763,2017,FOA,Land Borders Sector
2017/738,LBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/LBS/02 Focal Points,18631,2017,Focal Points,Land Borders Sector
2017/760,LBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/LBS/02 Focal Points,19035,2017,Focal Points,Land Borders Sector
2017/770,SBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/SBS/07 JO Poseidon 2017,81440,2017,Poseidon,Sea Border Sector
2017/771,SBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/SBS/07 JO Poseidon 2017,66704,2017,Poseidon,Sea Border Sector
2017/791,FSC,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/FSC/01 FSC Support Officer Deployment,18220,2017,FSC Support Officer Deployment,Frontex Situation Centre
2017/799,LBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/LBS/02 Focal Points,25627,2017,Focal Points,Land Borders Sector
2017/808,RSU,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/RSU/01 RO to Pakistan,3356,2017,Return Operations,Return Support Unit
2017/844,ABS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/ABS/03 Focal Points 2017 Air,24582,2017,Focal Points,Air Border Sector
2017/847,LBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/LBS/03 Coordination Points,34512,2017,Coordination Points,Land Borders Sector
2017/873,RSU,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/RSU/03 Poseidon,170421,2017,Poseidon,Return Support Unit
2017/904,FSC,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/FSC/01 FSC Support Officer Deployment,18220,2017,FSC Support Officer Deployment,Frontex Situation Centre
2017/925,SBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/SBS/07 JO Poseidon 2017,109498,2017,Poseidon,Sea Border Sector
2017/927,RSU,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/RSU/01 RO to Nigeria,3758,2017,Return Operations,Return Support Unit
2017/968,SBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/SBS/04 Minerva 2017,58454,2017,Minerva,Sea Border Sector
2017/978,LBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/LBS/03 Coordination Points,7250,2017,Coordination Points,Land Borders Sector
2017/1022,FSC,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/FSC/Copernicus,11654,2017,2017/FSC/Copernicus,Frontex Situation Centre
2017/1035,SBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/SBS/07 JO Poseidon 2017,11301,2017,Poseidon,Sea Border Sector
2017/1071,SBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/SBS/07 JO Poseidon 2017,12816,2017,Poseidon,Sea Border Sector
2017/1077,SBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/SBS/07 JO Poseidon 2017,193533,2017,Poseidon,Sea Border Sector
2017/1088,LBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/LBS/01 FOA,57251,2017,FOA,Land Borders Sector
2017/1109,ABS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/ABS/06 JO Alexis,10028,2017,Alexis,Air Border Sector
2017/1154,ABS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/ABS/11 Vega Children,10284,2017,VEGA Children,Air Border Sector
2017/1199,ABS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/ABS/03 Focal Points 2017 Air,7835,2017,Focal Points,Air Border Sector
2017/1231,LBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/LBS/01 FOA,57713,2017,FOA,Land Borders Sector
2017/1251,SBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/SBS/05 JO Triton 2017,71724,2017,Triton,Sea Border Sector
2017/1333,LBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/LBS/01 FOA,15481,2017,FOA,Land Borders Sector
2017/1365,RSU,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/RSU/01 RO to Pakistan,2264,2017,Return Operations,Return Support Unit
2017/1378,ABS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/SBS/03 Indalo 2017,17246,2017,Indalo,Air Border Sector
2017/1406,SBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/SBS/05 JO Triton 2017,71615,2017,Triton,Sea Border Sector
2017/1428,LBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/LBS/02 Focal Points,5115,2017,Focal Points,Land Borders Sector
2017/1430,SBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/SBS/07 JO Poseidon 2017,47329,2017,Poseidon,Sea Border Sector
2017/1450,FSC,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/FSC/01 FSC Support Officer Deployment,10240,2017,FSC Support Officer Deployment,Frontex Situation Centre
2017/1483,PRU,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/PRU/05 REX 2017,85163,2017,REX 2017,Pooled Resources Unit
2017/1549,ABS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/ABS/03 Focal Points 2017 Air,31815,2017,Focal Points,Air Border Sector
2017/1584,ABS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/ABS/06 JO Alexis,8359,2017,Alexis,Air Border Sector
2017/1598,SBS,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/SBS/03 Indalo 2017,11482,2017,Indalo,Sea Border Sector
2017/1629,RSU,Poland,Border Guard,"Al. Niepodleglosci 100, 02-514Warszawa, Poland",2017/RSU/01 RO to Montenegro and Pakistan,5468,2017,Return Operations,Return Support Unit
