grant_no,unit_sector,country,beneficiary,address,project,eur,year,project_clean,unit_sector_long
2016/1465,LBS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HVRijswijk, theNetherlands",2016/LBS/01 FOA,70795,2016,Flexible Operational Activities,Land Borders Sector
2016/1512,FSC,Netherlands,Royal Marechaussee,"P.O. Box 906152509 LP The Hague",2016/FSC/02 FSC Support Officer Deployment,7130,2016,Frontex Situation Centre,Frontex Situation Centre
2016/1527,SBS,Netherlands,Royal Marechaussee,"P.O. Box 906152509 LP The Hague",2016/SBS/07 EPN-Poseidon Sea 2016,627942,2016,Poseidon,Sea Border Sector
2016/1533,SBS,Netherlands,Royal Marechaussee,"P.O. Box 906152509 LP The Hague",2016/SBS/05 EPN-Triton,28929,2016,Triton,Sea Border Sector
2016/1571,LBS,Netherlands,Royal Marechaussee,"P.O. Box 906152509 LP The Hague",2016/LBS/01 FOA,19613,2016,Flexible Operational Activities,Land Borders Sector
2016/1590,ABS,Netherlands,Royal Marechaussee,"P.O. Box 906152509 LP The Hague",2016/ABS/04 Focal Points Air IM,5171,2016,Focal Points (Air),Air Border Sector
2016/1618,FSC,Netherlands,Royal Marechaussee,"P.O. Box 906152509 LP The Hague",2016/FSC/02 FSC Support Officer Deployment,8318,2016,Frontex Situation Centre,Frontex Situation Centre
2016/1627,RSU,Netherlands,Repatriation and Departure Service,"Schedeldoekshaven 131,P.O. Box 20301, 2500EH, the Hague, theNetherlands",2016/RSU/02,5331,2016,Return Support Unit,Return Support Unit
2016/1652,LBS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HVRijswijk, theNetherlands",2016/LBS/01 FOA,127922,2016,Flexible Operational Activities,Land Borders Sector
2016/1660,SBS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HVRijswijk, theNetherlands",2016/SBS/07 EPN-Poseidon Sea 2016,397824,2016,Poseidon,Sea Border Sector
2016/1679,LBS,Netherlands,Royal Marechaussee,"P.O. Box 906152509 LP The Hague",2016/LBS/01 FOA,22515,2016,Flexible Operational Activities,Land Borders Sector
2016/1690,RSU,Netherlands,Royal Marechaussee,"P.O. Box 906152509 LP The Hague",2016/RSU/03 EPN Poseidon/Readmission Activities,43587,2016,Poseidon,Return Support Unit
2016/1698,FSC,Netherlands,Royal Marechaussee,"P.O. Box 906152509 LP The Hague",2016/FSC/02 FSC Support Officer Deployment,6744,2016,Frontex Situation Centre,Frontex Situation Centre
2016/1712,RSU,Netherlands,Repatriation and Departure Service,"Schedeldoekshaven 131,P.O. Box 20301, 2500EH, the Hague, theNetherlands",2016/RSU/02 FOA in Return,17513,2016,Flexible Operational Activities,Return Support Unit
2016/1741,SBS,Netherlands,Royal Marechaussee,"P.O. Box 906152509 LP The Hague",2016/SBS/05 EPN-Triton,39449,2016,Triton,Sea Border Sector
2015/1,ROS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, theNetherlands",2014/ROS/01&2014/LBS/04 Attica and Focal Points,9161,2015,Attica,Return Operations Sector
2015/19,LBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/LBS/02 Focal Points,122,2015,Focal Points (Land),Land Borders Sector
2015/35,LBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/LBS/01 Flexible Operational Activities,34167,2015,Flexible Operational Activities,Land Borders Sector
2015/66,ROS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, theNetherlands",2014/ROS/01 Attica 2014,34921,2015,Attica,Return Operations Sector
2015/109,LBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/LBS/01 Flexible Operational Activities,33226,2015,Flexible Operational Activities,Land Borders Sector
2015/116,ABS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/ABS/03 Focal Points,43,2015,Focal Points (Air),Air Border Sector
2015/124,LBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/LBS/02 Focal Points,12705,2015,Focal Points (Land),Land Borders Sector
2015/151,ABS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/ABS/04 Focal Points Intermediate Managers,5076,2015,Focal Points (Air),Air Border Sector
2015/182a,ROS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, theNetherlands",2015/ROS/01 FOA-R 2015,73065,2015,Flexible Operational Activities,Return Operations Sector
2015/207,SBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/SBS/05 EPN-Triton,1094,2015,Triton,Sea Border Sector
2015/229,ABS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/ABS/03 Focal Points,13797,2015,Focal Points (Air),Air Border Sector
2015/236,SBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/SBS/05 EPN-Triton,507598,2015,Triton,Sea Border Sector
2015/237,LBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/LBS/01 Flexible Operational Activities,36932,2015,Flexible Operational Activities,Land Borders Sector
2015/256,ABS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/ABS/06 JO Alexis 2015,14899,2015,Alexis,Air Border Sector
2015/274,ROS,Netherlands,Repatriation and Departure Service,"Schedeldoekshaven 131, P.O. Box 20301,2500 EH, the Hague, the Netherlands",2015/ROS/17 JRO to Nigeria,250711,2015,Return Operations,Return Operations Sector
2015/315,FSC,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/FSC/03 FSC Support Officer Deployment,789,2015,Frontex Situation Centre,Frontex Situation Centre
2015/324,ROS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, theNetherlands",2015/ROS/01 FOA-R 2015,71619,2015,Flexible Operational Activities,Return Operations Sector
2015/341,LBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/LBS/01 Flexible Operational Activities,40172,2015,Flexible Operational Activities,Land Borders Sector
2015/357,LBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/LBS/02 Focal Points,24698,2015,Focal Points (Land),Land Borders Sector
2015/384,SBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/SBS/06 Focal Points,53688,2015,Focal Points (Sea),Sea Border Sector
2015/441,ROS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, theNetherlands",2015/ROS/01 FOA-R 2015,69098,2015,Flexible Operational Activities,Return Operations Sector
2015/442,ROS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, theNetherlands",2015/ROS/01 FOA-R 2015,40073,2015,Flexible Operational Activities,Return Operations Sector
2015/449,LBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/LBS/01 Flexible Operational Activities,33958,2015,Flexible Operational Activities,Land Borders Sector
2015/468,ABS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/ABS/11 JO VEGA Children,8261,2015,VEGA Children,Air Border Sector
2015/471,SBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/FSC/03 FSC Support Officer Deployment,34173,2015,Frontex Situation Centre,Sea Border Sector
2015/546,LBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/LBS/01 Flexible Operational Activities,38233,2015,Flexible Operational Activities,Land Borders Sector
2015/571,ROS,Netherlands,Repatriation and Departure Service,"Schedeldoekshaven 131, P.O. Box 20301,2500 EH, the Hague, the Netherlands",2015/ROS/36 JRO to Albania,5171,2015,Return Operations,Return Operations Sector
2015/572,LBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/LBS/03 Coordination Points,6223,2015,Coordination Points,Land Borders Sector
2015/582,ROS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, theNetherlands",2015/ROS/01 FOA-R 2015,57714,2015,Flexible Operational Activities,Return Operations Sector
2015/599,SBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/SBS/07 EPN-Poseidon Sea,270064,2015,Poseidon,Sea Border Sector
2015/605,LBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/LBS/02 Focal Points,56434,2015,Focal Points (Land),Land Borders Sector
2015/610,LBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/LBS/03 Coordination Points,5924,2015,Coordination Points,Land Borders Sector
2015/616,ROS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, theNetherlands",2015/ROS/01 FOA-R 2015,28808,2015,Flexible Operational Activities,Return Operations Sector
2015/633,SBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/SBS/04 Minerva 2015,56997,2015,Minerva,Sea Border Sector
2015/646,LBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/LBS/01 Flexible Operational Activities,29669,2015,Flexible Operational Activities,Land Borders Sector
2015/696,LBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/LBS/01 Flexible Operational Activities,165193,2015,Flexible Operational Activities,Land Borders Sector
2015/709,FSC,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/FSC/03 FSC Support Officer Deployment,637,2015,Frontex Situation Centre,Frontex Situation Centre
2015/730,ABS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/ABS/11 JO VEGA Children,10647,2015,VEGA Children,Air Border Sector
2015/736,LBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/LBS/03 Coordination Points,5966,2015,Coordination Points,Land Borders Sector
2015/745,LBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/LBS/01 Flexible Operational Activities,23994,2015,Flexible Operational Activities,Land Borders Sector
2015/789,PRU,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, theNetherlands",2015/PRU/04 Rapid Intervention Exercise - REX 2015,25449,2015,Rapid intervention exercise,Pooled Resources Unit
2015/842,SBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/SBS/07 EPN-Poseidon Sea,9077,2015,Poseidon,Sea Border Sector
2015/850,ABS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/ABS/03 Focal Points,13824,2015,Focal Points (Air),Air Border Sector
2015/902,LBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/LBS/01 Flexible Operational Activities,23994,2015,Flexible Operational Activities,Land Borders Sector
2015/919,LBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/LBS/01 Flexible Operational Activities,21391,2015,Flexible Operational Activities,Land Borders Sector
2015/931,ABS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/ABS/04 Focal Points Intermediate Managers,399,2015,Focal Points (Air),Air Border Sector
2015/940,SBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/SBS/05 EPN-Triton,43051,2015,Triton,Sea Border Sector
2015/941,ROS,Netherlands,Repatriation and Departure Service,"Schedeldoekshaven 131, P.O. Box 20301,2500 EH, the Hague, the Netherlands",2015/ROS/46 JRO to Pakistan,25341,2015,Return Operations,Return Operations Sector
2015/989,ABS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/ABS/06 JO Alexis 2015,16906,2015,Alexis,Air Border Sector
2015/1016,LBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/LBS/01 Flexible Operational Activities,23758,2015,Flexible Operational Activities,Land Borders Sector
2015/1039,ROS,Netherlands,Repatriation and Departure Service,"Schedeldoekshaven 131, P.O. Box 20301,2500 EH, the Hague, the Netherlands",2015/ROS/50 JRO to Nigeria,274186,2015,Return Operations,Return Operations Sector
2015/1041,ROS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, theNetherlands",2015/ROS/01 FOA-R 2015,344875,2015,Flexible Operational Activities,Return Operations Sector
2015/1050,ROS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, theNetherlands",2015/ROS/01 FOA-R 2015,69479,2015,Flexible Operational Activities,Return Operations Sector
2015/1093,ROS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, theNetherlands",2015/ROS/01 FOA-R 2015,120506,2015,Flexible Operational Activities,Return Operations Sector
2015/1122,SBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/SBS/05 EPN-Triton,9462,2015,Triton,Sea Border Sector
2015/1137,ABS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/ABS/05 JO Pegasus,11079,2015,Other joint operations,Air Border Sector
2015/1150,LBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/LBS/01 Flexible Operational Activities,23758,2015,Flexible Operational Activities,Land Borders Sector
2015/1157,LBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/LBS/02 Focal Points,10591,2015,Focal Points (Land),Land Borders Sector
2015/1159,SBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/SBS/07 EPN-Poseidon Sea,33525,2015,Poseidon,Sea Border Sector
2015/1166,SBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/SBS/07 EPN-Poseidon Sea,2822,2015,Poseidon,Sea Border Sector
2015/1193,ABS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/ABS/03 Focal Points,33866,2015,Focal Points (Air),Air Border Sector
2015/1200,ROS,Netherlands,Repatriation and Departure Service,"Schedeldoekshaven 131, P.O. Box 20301,2500 EH, the Hague, the Netherlands",2015/ROS/61 CJRO to Serbia,5275,2015,Return Operations,Return Operations Sector
2015/1202,LBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/LBS/01 Flexible Operational Activities,17771,2015,Flexible Operational Activities,Land Borders Sector
2015/1208,FSC,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/FSC/03 FSC Support Officer Deployment,10714,2015,Frontex Situation Centre,Frontex Situation Centre
2015/1257,LBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/LBS/02 Focal Points,5547,2015,Focal Points (Land),Land Borders Sector
2015/1267,FSC,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/FSC/03 FSC Support Officer Deployment,6153,2015,Frontex Situation Centre,Frontex Situation Centre
2015/1281,LBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/LBS/01 Flexible Operational Activities,22795,2015,Flexible Operational Activities,Land Borders Sector
2015/1302,LBS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, theNetherlands",2015/LBS/01 Flexible Operational Activities,669,2015,Flexible Operational Activities,Land Borders Sector
2015/1309,SBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/SBS/08 Poseidon Rapid Intervention,38315,2015,Poseidon,Sea Border Sector
2015/1310,SBS,Netherlands,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/SBS/05 EPN-Triton,9414,2015,Triton,Sea Border Sector
2015/1325,SBS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, theNetherlands",2015/SBS/08 Poseidon Rapid Intervention,256334,2015,Poseidon,Sea Border Sector
2014/13,ROS,Netherlands,Repatriation and Departure Service,"Schedeldoekshaven 131, P.O. Box 20301, 2500 EH, theHague, the Netherlands",2013/ROS/43 JRO to Nigeria,19127.5,2014,Return Operations,Return Operations Sector
2014/30,ROS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, the Netherlands",2013/ROS/01 Attica 2013,122648.4,2014,Attica,Return Operations Sector
2014/48,FSC,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/FSC/03 FSC Support Officer Deployment,57788.56,2014,Frontex Situation Centre,Frontex Situation Centre
2014/63,SBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2013/SBS/P1/05 EPN-Hermes 2013,9490.9,2014,Hermes,Sea Border Sector
2014/75,ROS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, the Netherlands",2014/ROS/01 Attica 2014,69841.04,2014,Attica,Return Operations Sector
2014/78,ROS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, the Netherlands",2014/ROS/01 Attica 2014,47921.02,2014,Attica,Return Operations Sector
2014/98,SBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2013/SBS/P1/06 EPN-Aeneas 2013,18884.06,2014,Aeneas,Sea Border Sector
2014/101,ABS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/ABS/03 Focal Points,8448.77,2014,Focal Points (Air),Air Border Sector
2014/102,ABS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/ABS/04 Focal Points,7659.06,2014,Focal Points (Air),Air Border Sector
2014/105,ABS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/ABS/03 Focal Points,1360,2014,Focal Points (Air),Air Border Sector
2014/129,LBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/LBS/06 Poseidon Land,32256.54,2014,Poseidon,Land Borders Sector
2014/203,ROS,Netherlands,Repatriation and Departure Service,"Schedeldoekshaven 131, P.O. Box 20301, 2500 EH, theHague, the Netherlands",2014/ROS/12 JRO to Nigeria,273870,2014,Return Operations,Return Operations Sector
2014/213,LBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/LBS/06 Poseidon Land,32256.54,2014,Poseidon,Land Borders Sector
2014/235,ABS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/ABS/06 Alexis,7356.25,2014,Alexis,Air Border Sector
2014/252,SBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/SBS/05 EPN-Hermes,10127.55,2014,Hermes,Sea Border Sector
2014/288,ROS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, the Netherlands",2014/ROS/01 Attica 2014,38113.4,2014,Attica,Return Operations Sector
2014/354,LBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/LBS/06 Poseidon Land,37987.46,2014,Poseidon,Land Borders Sector
2014/357,SBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/SBS/08 Focal Points,8313.9,2014,Focal Points (Sea),Sea Border Sector
2014/368,ABS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/ABS/06 Alexis,10701.07,2014,Alexis,Air Border Sector
2014/384,LBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/LBS/04 Focal Points Land,14483.52,2014,Focal Points (Land),Land Borders Sector
2014/408,ROS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, the Netherlands",2014/ROS/01 Attica 2014,39311.8,2014,Attica,Return Operations Sector
2014/409,ROS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, the Netherlands",2014/ROS/01 Attica 2014,39311.8,2014,Attica,Return Operations Sector
2014/415,LBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/LBS/05 Coordination Points,5531.9,2014,Coordination Points,Land Borders Sector
2014/470,LBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/LBS/05 Coordination Points,6837.3,2014,Coordination Points,Land Borders Sector
2014/480,LBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/LBS/06 Poseidon Land,34428.32,2014,Poseidon,Land Borders Sector
2014/498,LBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/LBS/04 Focal Points Land,35009.33,2014,Focal Points (Land),Land Borders Sector
2014/516,SBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/SBS/08 Focal Points,5613.22,2014,Focal Points (Sea),Sea Border Sector
2014/530,LBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/LBS/06 Poseidon Land,29977.12,2014,Poseidon,Land Borders Sector
2014/565,ROS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, the Netherlands",2014/ROS/01 Attica 2014,39782.6,2014,Attica,Return Operations Sector
2014/602,SBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/SBS/04 EPN-Minerva,38028.87,2014,Minerva,Sea Border Sector
2014/630,SBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/SBS/08 Focal Points,9336.82,2014,Focal Points (Sea),Sea Border Sector
2014/644,LBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/LBS/06 Poseidon Land,28650.32,2014,Poseidon,Land Borders Sector
2014/707,ABS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/ABS/03 Focal Points,5809.03,2014,Focal Points (Air),Air Border Sector
2014/711,ABS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/ABS/12 Vega Children,17667.84,2014,VEGA Children,Air Border Sector
2014/721,ABS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/ABS/06 Alexis,7970.43,2014,Alexis,Air Border Sector
2014/725,SBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/SBS/05 EPN-Hermes,400851.16,2014,Hermes,Sea Border Sector
2014/740,SBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/SBS/08 Focal Points,9030.8,2014,Focal Points (Sea),Sea Border Sector
2014/743,SBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/SBS/07 Poseidon Sea,8838,2014,Poseidon,Sea Border Sector
2014/760,ROS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/ROS/01 Attica 2014,10685.02,2014,Attica,Return Operations Sector
2014/773,LBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/LBS/06 Poseidon Land,31068.52,2014,Poseidon,Land Borders Sector
2014/791,ROS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, the Netherlands",2014/ROS/01 Attica 2014,51244.44,2014,Attica,Return Operations Sector
2014/800,ABS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/ABS/05 JO Pegasus,48982.46,2014,Other joint operations,Air Border Sector
2014/812,SBS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, the Netherlands",2014/SBS/07 Poseidon Sea,29966.42,2014,Poseidon,Sea Border Sector
2014/840,LBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/LBS/06 Poseidon Land,28714.52,2014,Poseidon,Land Borders Sector
2014/845,ABS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/ABS/06 Alexis,7990.76,2014,Alexis,Air Border Sector
2014/889,ROS,Netherlands,Repatriation and Departure Service,"Schedeldoekshaven 131, P.O. Box 20301, 2500 EH, theHague, the Netherlands",2014/ROS/30 JRO to Nigeria,251940,2014,Return Operations,Return Operations Sector
2014/917,SBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/SBS/09 JO EPN Triton 2014,30530.31,2014,Triton,Sea Border Sector
2014/922,SBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/SBS/09 JO EPN Triton 2014,160366.23,2014,Triton,Sea Border Sector
2014/926,ROS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, the Netherlands",2014/ROS/01 Attica 2014,22923.68,2014,Attica,Return Operations Sector
2014/927,ROS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, the Netherlands",2014/ROS/01 Attica 2014,33576.6,2014,Attica,Return Operations Sector
2014/928,ROS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, the Netherlands",2014/ROS/01 Attica 2014,38669.8,2014,Attica,Return Operations Sector
2014/947,ROS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, the Netherlands",2014/ROS/01 Attica 2014,13754.32,2014,Attica,Return Operations Sector
2014/950,LBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/LBS/06 Poseidon Land,36163.86,2014,Poseidon,Land Borders Sector
2014/992,ROS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, the Netherlands",2014/ROS/36 Collecting JRO to Georgia,1041.6,2014,Return Operations,Return Operations Sector
2014/997,SBS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, the Netherlands",2014/SBS/07 Poseidon Sea,24633.54,2014,Poseidon,Sea Border Sector
2014/1014,ROS,Netherlands,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, the Netherlands",2014/ROS/01 Attica 2014,24008.66,2014,Attica,Return Operations Sector
2014/1021,LBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/LBS/06 Poseidon Land,26512.46,2014,Poseidon,Land Borders Sector
2014/1047,ABS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/ABS/03 Focal Points,820,2014,Focal Points (Air),Air Border Sector
2014/1080,LBS,Netherlands,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2014/LBS/04 Focal Points Land,27169.44,2014,Focal Points (Land),Land Borders Sector
2013/39,LBS,Netherlands,Royal Marechaussee,"'Van Alkemadelaan 85, the Hague, the Netherlands",2012/LBS/06 JO Poseidon Land 2012,11316.96,2013,Poseidon,Land Borders Sector
2013/45,ABS,Netherlands,Royal Marechaussee,"'Van Alkemadelaan 85, the Hague, the Netherlands",2013/ABS/03 JO Focal Points 2013 Air,44570.85,2013,Focal Points (Air),Air Border Sector
2013/57,ROS,Netherlands,Royal Marechaussee,"'Van Alkemadelaan 85, the Hague, the Netherlands",2013/ROS/01 Attica,11554.72,2013,Attica,Return Operations Sector
