grant_no,unit_sector,country,beneficiary,address,project,eur,year,project_clean,unit_sector_long
2021/252,DMD,Denmark,Danish National Police,"Polititorvet 14, DK-1780 Copenhagen V, Denmark","Support in the development of human  resources to secure Member States’  contributions to the standing corps, in  relation to category 2 of the standing  corps",437667,2021,Human Resources,Deployment Management Division
2021/282,DMD,Denmark,Danish National Police,"Polititorvet 14, DK-1780 Copenhagen V, Denmark","Support in the development of human resources to secure Member Statesâ€™ contributions to the standing corps, in relation to category 3 of the standing corps",1263107.01,2021,Human Resources,Deployment Management Division
2021/319,FDU,Denmark,Defence Command,"Holmens Kanal 9DK-1060 Copenhagen K, Denmark",2021/FDU/01/Heavy Technical Equipment,401943,2021,Technical Equipment,Field Deployment Unit
2021/346,FOU,Denmark,Defence Command,"Holmens Kanal 9DK-1060 Copenhagen K, Denmark",2021/FDU/01/Heavy Technical Equipment,301804.33,2021,Technical Equipment,Field Operations Unit
2021/410,FOU,Denmark,Defence Command,"Holmens Kanal 9DK-1060 Copenhagen K, Denmark",2021/FDU/01/Heavy Technical Equipment,539581,2021,Technical Equipment,Field Operations Unit
2021/420,FOU,Denmark,Defence Command,"Holmens Kanal 9DK-1060 Copenhagen K, Denmark",2021/FDU/01/Heavy Technical Equipment,486505,2021,Technical Equipment,Field Operations Unit
2021/428,ECRET,Denmark,Danish Return Agency,"BirkerÃ¸d Kongevej 2, DK-3460 BirkerÃ¸d, Denmark",2021/ECRet/01,1875,2021,European Centre for Returns,European Centre for Returns
2020/22,FDU,Denmark,Defence Command,"Holmens Kanal 9DK-1060 Copenhagen K",2020/FDU/01 Heavy Technical Equipment,601026,2020,Technical Equipment,Field Deployment Unit
2020/31,FDU,Denmark,Defence Command,"Holmens Kanal 9DK-1060 Copenhagen K",2020/FDU/01 Heavy Technical Equipment,1021203,2020,Technical Equipment,Field Deployment Unit
2020/55,FDU,Denmark,Danish National Police,"Polititorvet 14, DK-1780 Copenhagen V, Denmark",2020/FDU/01/Human Resources/DNP,607119,2020,Human Resources,Field Deployment Unit
2020/65,FDU,Denmark,Defence Command,"Holmens Kanal 9DK-1060 Copenhagen K",2020/FDU/01/Human Resources/Light Technical Technical Equipment,1819823,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/128,FDU,Denmark,Defence Command,"Holmens Kanal 9DK-1060 Copenhagen K",2020/FDU/01/Heavy Technical Equipment Rapid Border Intervention,385938.04,2020,Technical Equipment,Field Deployment Unit
2020/180,FDU,Denmark,Defence Command,"Holmens Kanal 9DK-1060 Copenhagen K",2020/FDU/01/Heavy Technical Equipment,815097.66,2020,Technical Equipment,Field Deployment Unit
2020/214,FDU,Denmark,Defence Command,"Holmens Kanal 9DK-1060 Copenhagen K",2020/FDU/01/Human Resources/Heavy Technical Technical Equipment,279849,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/218,FDU,Denmark,Defence Command,"Holmens Kanal 9DK-1060 Copenhagen K",2020/FDU/01/Human Resources/Heavy Technical Technical Equipment,347709,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/248,FDU,Denmark,Defence Command,"Holmens Kanal 9DK-1060 Copenhagen K",2020/FDU/01/Human Resources/Heavy Technical Technical Equipment,569569,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/322,TF Deploy,Denmark,Danish National Police,"Polititorvet 14, DK-1780 Copenhagen V, Denmark",Financial Support Cat.2,428004,2020,Financial Support (Cat. 2) Task Force Deployment Management,Task Force Deployment Management
2019/63,FDU,Denmark,Danish National Police,"Polititorvet 14, DK-1780 Copenhagen V, Denmark",2019/FDU/01 Human Resources,1153723,2019,Human Resources,Field Deployment Unit
2019/69,FDU,Denmark,Defence Command,Holmens Kanal 9             DK-1060 Copenhagen K,2019/FDU/01 Human Resources,834875,2019,Human Resources,Field Deployment Unit
2019/96,FDU,Denmark,Defence Command,Holmens Kanal 9             DK-1060 Copenhagen K,2019/FDU/01 Technical Equipment,629582,2019,Technical Equipment,Field Deployment Unit
2019/109,CGS,Denmark,Danish National Police,"Polititorvet 14, DK-1780 Copenhagen V, Denmark",2019/CGS/01  Baltic Sea Region Border Control Cooperation 2019,70500,2019, Baltic Sea Region Border Control Cooperation 2019,Coast Guard Sector
2019/111,ECRET,Denmark,Danish National Police,"Polititorvet 14, DK-1780 Copenhagen V, Denmark",2019/ECRet/01 Return Support,46179,2019,European Centre for Returns,European Centre for Returns
2019/210,FDU,Denmark,Defence Command,Holmens Kanal 9             DK-1060 Copenhagen K,2019/FDU/01 Technical Equipment,575000,2019,Technical Equipment,Field Deployment Unit
2019/230,FDU,Denmark,Defence Command,Holmens Kanal 9             DK-1060 Copenhagen K,2019/FDU/01 Technical Equipment,282375,2019,Technical Equipment,Field Deployment Unit
2019/279,FDU,Denmark,Defence Command,Holmens Kanal 9             DK-1060 Copenhagen K,2019/FDU/01 Technical Equipment,156001,2019,Technical Equipment,Field Deployment Unit
2019/293,FDU,Denmark,Defence Command,Holmens Kanal 9             DK-1060 Copenhagen K,2019/FDU/01 Technical Equipment,412849,2019,Technical Equipment,Field Deployment Unit
2019/355,ECRET,Denmark,Danish National Police,"Polititorvet 14, DK-1780 Copenhagen V, Denmark",2019/ECRet/01-FOA-R 2019 including return and pre- return related activities,68801,2019,Flexible Operational Activities,European Centre for Returns
2019/356,FDU,Denmark,Defence Command,Holmens Kanal 9             DK-1060 Copenhagen K,2019/FDU/01 Technical Equipment,346675,2019,Technical Equipment,Field Deployment Unit
2018/19,ORD,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2018/ORD/01 Human Resources,1915551,2018,Human Resources,Operational Response Division
2018/102,ORD,Denmark,Defence Command,"Holmens Kanal 9DK- 1060 Copenhagen K",2018/ORD/01 Human Resources,1736208,2018,Human Resources,Operational Response Division
2018/203,ORD,Denmark,Defence Command,"Holmens Kanal 9DK- 1060 Copenhagen K",2018/ORD/01 Technical Equipment,575787,2018,Technical Equipment,Operational Response Division
2018/231,ECRET,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2018/ECRet/01,5783,2018,European Centre for Returns,European Centre for Returns
2018/334,ORD,Denmark,Defence Command,"Holmens Kanal 9DK- 1060 Copenhagen K",2018/ORD/01 Technical Equipment,612121,2018,Technical Equipment,Operational Response Division
2018/373,PRU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2018/PRU/07 Rapid Border Intervention Exercise 2018,8929,2018,Rapid Border Intervention Exercise 2018,Pooled Resources Unit
2017/4,RSU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2016/RSU/03 EPN Poseidon,42800,2017,Poseidon,Return Support Unit
2017/39,RSU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2016/RSU/03 EPN Poseidon/Readmission Activities,48631,2017,Poseidon,Return Support Unit
2017/41,LBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/LBS/01 FOA,12029,2017,Flexible Operational Activities,Land Borders Sector
2017/69,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/SBS/05 JO Triton 2017,30820,2017,Triton,Sea Border Sector
2017/123,RSU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/RSU/03 JO Poseidon,44940,2017,Poseidon,Return Support Unit
2017/190,RSU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/RSU/01 JRO to Albania and Nigeria,61317,2017,Return Operations,Return Support Unit
2017/259,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/SBS/05 JO Triton 2017,49160,2017,Triton,Sea Border Sector
2017/261,RSU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/RSU/01 NRO to Afghanistan,154644,2017,Return Operations,Return Support Unit
2017/298,RSU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/RSU/03 JO Poseidon,42800,2017,Poseidon,Return Support Unit
2017/300,RSU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/RSU/01 JRO to Pakistan,242130,2017,Return Operations,Return Support Unit
2017/345,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/SBS/07 JO Poseidon 2017,172406,2017,Poseidon,Sea Border Sector
2017/372,LBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/LBS/02 Focal Points,13265,2017,Focal Points (Land),Land Borders Sector
2017/431,RSU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/RSU/01 RO to Pakistan,273683,2017,Return Operations,Return Support Unit
2017/457,RSU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/RSU/03 JO Poseidon,42800,2017,Poseidon,Return Support Unit
2017/479,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/SBS/05 JO Triton 2017,10028,2017,Triton,Sea Border Sector
2017/573,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/SBS/07 JO Poseidon 2017,8473,2017,Poseidon,Sea Border Sector
2017/626,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/SBS/05 JO Triton 2017,46314,2017,Triton,Sea Border Sector
2017/629,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/SBS/07 JO Poseidon 2017,39875,2017,Poseidon,Sea Border Sector
2017/650,RSU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/RSU/01 RO to Nigeria,36590,2017,Return Operations,Return Support Unit
2017/661,RSU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/RSU/03 JO Poseidon,93090,2017,Poseidon,Return Support Unit
2017/727,LBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/LBS/01 FOA,13630,2017,Flexible Operational Activities,Land Borders Sector
2017/773,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/SBS/05 JO Triton 2017,11244,2017,Triton,Sea Border Sector
2017/774,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/SBS/07 JO Poseidon 2017,89983,2017,Poseidon,Sea Border Sector
2017/843,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/SBS/07 JO Poseidon 2017,106058,2017,Poseidon,Sea Border Sector
2017/849,RSU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/RSU/03 EPN Poseidon 2017/Readmission Activities,57780,2017,Poseidon,Return Support Unit
2017/920,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/SBS/05 JO Triton 2017,69060,2017,Triton,Sea Border Sector
2017/983,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/SBS/07 JO Poseidon 2017,12647,2017,Poseidon,Sea Border Sector
2017/1007,RSU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/RSU/03 Poseidon,68480,2017,Poseidon,Return Support Unit
2017/1046,RSU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/RSU/01 RO to Pakistan,283500,2017,Return Operations,Return Support Unit
2017/1065,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/SBS/07 JO Poseidon 2017,101475,2017,Poseidon,Sea Border Sector
2017/1119,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/SBS/05 JO Triton 2017,518061,2017,Triton,Sea Border Sector
2017/1124,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/SBS/05 JO Triton 2017,33226,2017,Triton,Sea Border Sector
2017/1186,RSU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/RSU/03 JO Poseidon 2017/Readmission Activities,64200,2017,Poseidon,Return Support Unit
2017/1187,RSU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/RSU/01 JRO to Nigeria,35068,2017,Return Operations,Return Support Unit
2017/1268,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/SBS/05 JO Triton 2017,78956,2017,Triton,Sea Border Sector
2017/1373,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/SBS/07 JO Poseidon 2017,231610,2017,Poseidon,Sea Border Sector
2017/1407,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/SBS/05 JO Triton 2017,88508,2017,Triton,Sea Border Sector
2017/1436,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/SBS/06 Focal Points Sea 2017,14750,2017,Focal Points (Sea),Sea Border Sector
2017/1489,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/SBS/07 JO Poseidon 2017,82660,2017,Poseidon,Sea Border Sector
2017/1502,RSU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/RSU/03 Poseidon,64200,2017,Poseidon,Return Support Unit
2017/1522,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/SBS/05 JO Triton 2017,144418,2017,Triton,Sea Border Sector
2017/1567,ABS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/ABS/06 JO Alexis,8857,2017,Alexis,Air Border Sector
2017/1591,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/SBS/05 JO Triton 2017,38368,2017,Triton,Sea Border Sector
2017/1659,RSU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/RSU/03 JO Poseidon/Readmission,80250,2017,Poseidon,Return Support Unit
2017/1661,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/SBS/07 JO Poseidon 2017,67179,2017,Poseidon,Sea Border Sector
2017/1693,RSU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark","2017/RSU/01 RO to Nigeria, Gambia",27611,2017,Return Operations,Return Support Unit
2017/1705,RSU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/RSU/03 JO Poseidon/Readmission,53500,2017,Poseidon,Return Support Unit
2017/1791,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/SBS/07 JO Poseidon 2017,112692,2017,Poseidon,Sea Border Sector
2017/1824,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/SBS/05 JO Triton 2017,55420,2017,Triton,Sea Border Sector
2017/1844,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2017/SBS/05 JO Triton 2017,580337,2017,Triton,Sea Border Sector
2016/22,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2015/SBS/05 EPN-Triton,10788,2016,Triton,Sea Border Sector
2016/87,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2016/SBS/05 EPN-Triton,42776,2016,Triton,Sea Border Sector
2016/132,RSU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2016/RSU/01 JRO to Nigeria,205107,2016,Return Operations,Return Support Unit
2016/162,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2015/SBS/08 Poseidon Rapid Intervention,30696,2016,Poseidon,Sea Border Sector
2016/243,RSU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2016/RSU/01 JRO to Pakistan,126480,2016,Return Operations,Return Support Unit
2016/284,LBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2016/LBS/02 JO Focal Points,19311,2016,Focal Points (Land),Land Borders Sector
2016/293,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2016/SBS/05 EPN-Triton,50117,2016,Triton,Sea Border Sector
2016/306,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2015/SBS/05 EPN-Triton,48278,2016,Triton,Sea Border Sector
2016/365,RSU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2016/RSU/03 Poseidon Rapid Intervention/Readmission Activities,94460,2016,Poseidon,Return Support Unit
2016/417,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2015/SBS/08 Poseidon Rapid Intervention & 2016/SBS/07 EPN Poseidon Sea 2016,63757,2016,Poseidon,Sea Border Sector
2016/507,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2015/SBS/08 Poseidon Rapid Intervention & 2016/SBS/07 EPN Poseidon Sea 2016,8513,2016,Poseidon,Sea Border Sector
2016/510,RSU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2016/RSU/03 Poseidon Rapid Intervention/Readmission Activities,84530,2016,Poseidon,Return Support Unit
2016/523,RSU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2016/RSU/01 JRO to Pakistan,126000,2016,Return Operations,Return Support Unit
2016/607,RSU,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2016/RSU/03 Poseidon Rapid Intervention/Readmission Activities,157500,2016,Poseidon,Return Support Unit
2016/667,SBS,Denmark,Danish National Police,"Polititorvet 14, DK-1780Copenhagen V, Denmark",2016/SBS/07 EPN-Poseidon Sea 2016,51642,2016,Poseidon,Sea Border Sector
