grant_no,unit_sector,country,beneficiary,address,project,eur,year,project_clean,unit_sector_long
2024/266,OSD,Germany,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany","Support in the development of human resources to secure Member States’ contributions to the standing corps, in relation to Category 3 of the standing corps",5611804.78,2024,Human Resources,NA
2024/282,OSD,Germany,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2024/FOU/01/Heavy Technical Equipment,245737,2024,Technical Equipment,NA
2024/301,OSD,Germany,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2024/FOU/01/Heavy Technical Equipment,79292,2024,Technical Equipment,NA
2024/303,RET,Germany,Federal Police Regional Office Koblenz,"Roonstraße 13, 56068 Koblenz",2024/ECRET/01,8394384,2024,European Centre for Returns,NA
2024/337,RET,Germany,Federal Office for Migration and Refugees BAMF,"Frankenstr. 210, 90461 Nürnberg, Germany",2024/ECRET/01,137658,2024,European Centre for Returns,NA
2024/340,OSD,Germany,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2024/FOU/01/Heavy Technical Equipment,355892,2024,Technical Equipment,NA
2024/362,OSD,Germany,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2024/FOU/01/Heavy Technical Equipment,349743,2024,Technical Equipment,NA
2023/34,ECRET,Germany,Federal Police Regional Office Koblenz,"Roonstraße 13, 56068 Koblenz",2023/ECRET/01,8520000,2023,European Centre for Returns,European Centre for Returns
2023/64,FOU,Germany,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2023/FOU/01/Heavy Technical Equipment,408247,2023,Technical Equipment,Field Operations Unit
2023/111,DMD,Germany,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2023/DMD/01 Human resources and Light technical equipment,9890778,2023,Technical Equipment & Human Resources,Deployment Management Division
2023/158,DMD,Germany,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany","Support in the development of human resources to secure Member States’ contributions to the standing corps, in relation to category 3 of the standing corps ",5721226.48,2023,Human Resources,Deployment Management Division
2023/197,DMD,Germany,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany","Support in the development of human resources to secure Member States’ contributions to the standing corps, in relation to category 2 of the standing corps",5582759.36,2023,Human Resources,Deployment Management Division
2023/227,ECRET,Germany,Federal Office for Migration and Refugees BAMF,"Frankenstr. 210, 90461 Nürnberg, Germany",2023/ECRET/01,95906,2023,European Centre for Returns,European Centre for Returns
2023/232,FOU,Germany,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2023/FOU/01/Heavy Technical Equipment,547117,2023,Technical Equipment,Field Operations Unit
2023/259,ECRET,Germany,Federal Police Regional Office Bad Bramstedt,"Raaberg 6, 24576 Bad Bramstedt",2023/ECRET/01,10566082,2023,European Centre for Returns,European Centre for Returns
2023/330,FOU,Germany,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2023/FOU/01/Heavy Technical Equipment,484308,2023,Technical Equipment,Field Operations Unit
2023/374,FOU,Germany,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2023/FOU/01/Heavy Technical Equipment,465312,2023,Technical Equipment,Field Operations Unit
2023/392,ECRET,Germany,German Federal Police,"Roonstraße 13, 56068 Koblenz",2023/ECRET/01,8201545,2023,European Centre for Returns,European Centre for Returns
2023/422,FOU,Germany,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2023/FOU/01/Heavy Technical Equipment,517413,2023,Technical Equipment,Field Operations Unit
2023/448,ECRET,Germany,Bavarian State office for Asylum and Return,"St. Martin Straße 72, 81541 Munich",2023/ECRET/01,8700,2023,European Centre for Returns,European Centre for Returns
2023/463,ECRET,Germany,Federal Office for Migration and Refugees BAMF,"Frankenstr. 210, 90461 Nürnberg, Germany",2023/ECRET/01,26832,2023,European Centre for Returns,European Centre for Returns
2023/468,FOU,Germany,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2023/FOU/01/Heavy Technical Equipment,303134,2023,Technical Equipment,Field Operations Unit
2022/20,ECRET,Germany,Federal Police Regional Office Koblenz,"Roonstraße 13, 56068 Koblenz, Germany",2022/ECRET/01,6806355,2022,European Centre for Returns,European Centre for Returns
2022/35,FOU,Germany,Federal Border Police Headquarters,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2022/FOU/01/Heavy Technical Equipment,523260,2022,Technical Equipment,Field Operations Unit
2022/60,DMD,Germany,Federal Border Police Headquarters,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2022/DMD/01 Human resources and Light technical equipment,8388748,2022,Technical Equipment & Human Resources,Deployment Management Division
2022/66,ECRET,Germany,Federal Office for Migration and Refugees BAMF,"Frankenstr. 210, 90461 Nürnberg, Germany",2022/ECRET/01,23487,2022,European Centre for Returns,European Centre for Returns
2022/132,FOU,Germany,Federal Border Police Headquarters,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2022/FOU/01/Heavy Technical Equipment,424823,2022,Technical Equipment,Field Operations Unit
2022/166,DMD,Germany,Federal Border Police Headquarters,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany","Support in the development of human resources to secure Member States’ contributions to the standing corps, in relation to category 2 of the standing corps",3807329.9,2022,Human Resources,Deployment Management Division
2022/203,ECRET,Germany,Federal Police Regional Office Koblenz,"Roonstraße 13, 56068 Koblenz, Germany",2022/ECRET/01,7397356,2022,European Centre for Returns,European Centre for Returns
2022/235,FOU,Germany,Federal Border Police Headquarters,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2022/FOU/01/Heavy Technical Equipment,409963,2022,Technical Equipment,Field Operations Unit
2022/247,DMD,Germany,Federal Border Police Headquarters,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany","Support in the development of human resources to secure Member States’ contributions to the standing corps, in relation to category 3 of the standing corps",4597523.91,2022,Human Resources,Deployment Management Division
2022/291,ECRET,Germany,Federal Office for Migration and Refugees BAMF,"Frankenstr. 210, 90461 Nürnberg, Germany",FOA-R 2022 - PRE-RETURN ACTIVITIES,34813,2022,FOA,European Centre for Returns
2022/301,FOU,Germany,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2022/FOU/01/Heavy Technical Equipment,432863,2022,Technical Equipment,Field Operations Unit
2022/318,ECRET,Germany,Regierungspräsidium Darmstadt,"Luisenplatz 2
64283 Darmstadt
Germany",2022/ECRET/01,1836,2022,European Centre for Returns,European Centre for Returns
2022/319,ECRET,Germany,Regierungspräsidium Kassel,"Am alten Stadtschloss 1
34117 Kassel
Germany",2022/ECRET/01,1832,2022,European Centre for Returns,European Centre for Returns
2022/346,ECRET,Germany,Federal Police Regional Office Bad Bramstedt,"Raaberg 6, 24576 Bad Bramstedt, Germany",2022/ECRET/01,6998951,2022,European Centre for Returns,European Centre for Returns
2022/350,FOU,Germany,Federal Border Police Headquarters,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2022/FOU/01/Heavy Technical Equipment,478516,2022,Technical Equipment,Field Operations Unit
2022/361,ECRET,Germany,Federal Office for Migration and Refugees BAMF,"Frankenstr. 210, 90461 Nürnberg, Germany",2022/ECRET/01,33060,2022,European Centre for Returns,European Centre for Returns
2022/371,ECRET,Germany,"Kreis Coesfeld, Zentrale Ausländerbehörde","Friedrich-Ebert-Str. 7, 48653 Coesfeld, Germany",2022/ECRET/01,1608,2022,European Centre for Returns,European Centre for Returns
2022/381,ECRET,Germany,"Stadt Bielefeld, Zentrale Ausländerbehörde","Stadt Bielefeld, Zentrale Ausländerbehörde, Am Stadtholz 26, 
33609 Bielefeld, Germany",2022/ECRET/01,1301,2022,European Centre for Returns,European Centre for Returns
2022/387,CGS,Germany,Federal Police Regional Office Bad Bramstedt,"Raaberg 6, 24576 Bad Bramstedt, Germany",2nd International Cruise Ship Meeting 2022,18433.71,2022,International Cruise Ship Meeting 2022,Coast Guard Sector
2022/388,ECRET,Germany,Ministerium der Justiz und für Migration Baden-Württemberg,"Schillerplatz 4, 70173 Stuttgart, Germany",2022/ECRET/01,1596,2022,European Centre for Returns,European Centre for Returns
2022/412,FOU,Germany,Federal Border Police Headquarters,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2022/FOU/01/Heavy Technical Equipment,436358,2022,Technical Equipment,Field Operations Unit
2021/9,ECRET,Germany,Federal Police Regional Office Bad Bramstedt,"Raaberg 6, 24576 Bad Bramstedt, Germany",2021/ECRet/01,8315273,2021,European Centre for Returns,European Centre for Returns
2021/23,ECRET,Germany,Federal Office for Migration and Refugees BAMF,"Frankenstr. 210, 90461 NÃ¼rnberg, Germany",2021/ECRet/01,88938,2021,European Centre for Returns,European Centre for Returns
2021/108,FSC,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2021/FSC/01 Human resources and Light technical equipment,66679,2021,Technical Equipment & Human Resources,Frontex Situation Centre
2021/122,FDU,Germany,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2021/FDU/01/Heavy Technical Equipment,399108,2021,Technical Equipment,Field Deployment Unit
2021/128,FDU,Germany,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2021/FDU/01 Human Resources and light technical equipment,8507828,2021,Technical Equipment & Human Resources,Field Deployment Unit
2021/135,CGS,Germany,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",Baltic Sea Region Border Control Cooperation (BSRBCC),99570.85,2021,Sea Region Border Control Cooperation (BSRBCC),Coast Guard Sector
2021/185,ECRET,Germany,Federal Office for Migration and Refugees BAMF,"Frankenstr. 210, 90461 NÃ¼rnberg, Germany",2021/ECRet/01,44152,2021,European Centre for Returns,European Centre for Returns
2021/191,ECRET,Germany,Federal Police Regional Office Bad Bramstedt,"Raaberg 6, 24576 Bad Bramstedt, Germany",2021/ECRet/01,8989812,2021,European Centre for Returns,European Centre for Returns
2021/250,FDU,Germany,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2021/FDU/01/Heavy Technical Equipment,789526,2021,Technical Equipment,Field Deployment Unit
2021/253,DMD,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany","Support in the development of human resources to secure Member Statesâ€™ contributions to the standing corps, in relation to category 2 of the standing corps",2491735.33,2021,Human Resources,Deployment Management Division
2021/298,DMD,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany","Support in the development of human resources to secure Member Statesâ€™ contributions to the standing corps, in relation to category 3 of the standing corps",4306606.11,2021,Human Resources,Deployment Management Division
2021/321,FDU,Germany,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2021/FDU/01/Heavy Technical Equipment,513340,2021,Technical Equipment,Field Deployment Unit
2021/340,FOU,Germany,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",Heavy Technical equipment-RAPID Border intervention,707977,2021,Technical Equipment,Field Operations Unit
2021/351,ECRET,Germany,Federal Office for Migration and Refugees BAMF,"Frankenstr. 210, 90461 NÃ¼rnberg, Germany",2021/ECRet/01,111548,2021,European Centre for Returns,European Centre for Returns
2021/361,ECRET,Germany,Federal Police Central Office,"RoonstraÃŸe 13, 56068 Koblenz, Germany",2021/ECRet/01,7224404,2021,European Centre for Returns,European Centre for Returns
2021/381,FOU,Germany,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2021/FDU/01/Heavy Technical Equipment,448355,2021,Technical Equipment,Field Operations Unit
2021/413,FOU,Germany,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2021/FDU/01/Heavy Technical Equipment,802606,2021,Technical Equipment,Field Operations Unit
2021/436,FOU,Germany,German Federal Police,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2021/FDU/01/Heavy Technical Equipment,498003,2021,Technical Equipment,Field Operations Unit
2020/4,ECRET,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2020/ECRET/01 Return Support,103423,2020,European Centre for Returns,European Centre for Returns
2020/26,FDU,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2020/FDU/01/Human Resources/Light Technical Technical Equipment,8200000,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/32,ECRET,Germany,Federal Police Regional Office Koblenz,"RoonstraÃŸe 13, 56068 Koblenz",2020/ECRET/01 Return Support,3559569.03,2020,European Centre for Returns,European Centre for Returns
2020/90,CGS,Germany,Federal Police Regional Office Bad Bramstedt,"Raaberg 6, 24576 Bad Bramstedt",2020/CGS/01 BSRBCC 2020,110304.12,2020,BSRBCC 2020,Coast Guard Sector
2020/134,FDU,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2020/FDU/01/Human Resources/Heavy Technical Technical Equipment,402365,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/150,FDU,Germany,Federal Police Regional Office Bad Bramstedt,"Raaberg 6, 24576 Bad Bramstedt",2020/FDU/01/Human Resources/Heavy Technical Equipment,543219,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/152,FDU,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2020/FDU/01/Human Resources/Heavy Technical Equipment,595495,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/169,ECRET,Germany,Federal Police Regional Office Koblenz,"RoonstraÃŸe 13, 56068 Koblenz",2020/ECRet/01,4285915.99,2020,European Centre for Returns,European Centre for Returns
2020/171,FDU,Germany,Federal Police Regional Office Bad Bramstedt,"Raaberg 6, 24576 Bad Bramstedt",2020/FDU/01/Human Resources/Heavy Equipment,311344.47,2020,Human Resources,Field Deployment Unit
2020/185,FDU,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2020/FDU/01/Human Resources/Heavy Technical Technical Equipment,411462,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/219,ECRET,Germany,Federal Office for Migration and Refugees BAMF,"Frankenstr. 210, 90461 NÃ¼rnberg, Germany",2020/ECRET/01,244250.97,2020,European Centre for Returns,European Centre for Returns
2020/220,FDU,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2020/FDU/01/Human Resources/Heavy Technical Technical Equipment,446064,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/255,ECRET,Germany,Federal Police Regional Office Koblenz,"RoonstraÃŸe 13, 56068 Koblenz",2020/ECRet/01,8276681,2020,European Centre for Returns,European Centre for Returns
2020/259,ECRET,Germany,Federal Office for Migration and Refugees BAMF,"Frankenstr. 210, 90461 NÃ¼rnberg, Germany",2020/ECRet/01,78868,2020,European Centre for Returns,European Centre for Returns
2020/270,FDU,Germany,Federal Police Regional Office Koblenz,"RoonstraÃŸe 13, 56068 Koblenz",2020/FDU/01/Human Resources/Heavy Technical Technical Equipment,487951,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/317,FDU,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",2020/FDU/01/Human Resources/Heavy Technical Technical Equipment,414277,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/320,TF Deploy,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam, Germany",Financial Support Cat.2,2423669,2020,Support Cat.2,Task Force Deployment Management
2019/24,ECRET,Germany,Federal Police Regional Office Koblenz,"RoonstraÃŸe 13, 56068 Koblenz",2019/ECRet/01-FOA-R 2019 including return and pre- return related activities,5942658,2019,FOA,European Centre for Returns
2019/52,ECRET,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2019/ECRet/01-FOA-R 2019 including return and pre- return related activities,117249,2019,FOA,European Centre for Returns
2019/67,FDU,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2019/FDU/01 Human Resources,7900000,2019,Human Resources,Field Deployment Unit
2019/85,FDU,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2019/FDU/01 Technical Equipment,256184,2019,Technical Equipment,Field Deployment Unit
2019/146,ECRET,Germany,Federal Police Regional Office Koblenz,"RoonstraÃŸe 13, 56068 Koblenz",2019/ECRet/01-FOA-R 2019 including return and pre- return related activities,6877642.65,2019,FOA,European Centre for Returns
2019/151,FDU,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2019/FDU/01 Technical Equipment,218028,2019,Technical Equipment,Field Deployment Unit
2019/153,ECRET,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2019/ECRet/01-FOA-R 2019 including return and pre- return related activities,129681,2019,FOA,European Centre for Returns
2019/204,FDU,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2019/FDU/01 Technical Equipment,380107,2019,Technical Equipment,Field Deployment Unit
2019/227,ECRET,Germany,Federal Police Regional Office Koblenz,"RoonstraÃŸe 13, 56068 Koblenz",2019/ECRet/01-FOA-R 2019 including return and pre- return related activities,7404780.12,2019,FOA,European Centre for Returns
2019/237,ECRET,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2019/ECRet/01-FOA-R 2019 including return and pre- return related activities,91774,2019,FOA,European Centre for Returns
2019/264,FDU,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2019/FDU/01 Technical Equipment,909735,2019,Technical Equipment,Field Deployment Unit
2019/318,ECRET,Germany,Federal Police Regional Office Koblenz,"RoonstraÃŸe 13, 56068 Koblenz",2019/ECRet/01-FOA-R 2019,6323391.82,2019,FOA,European Centre for Returns
2019/319,ECRET,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2019/ECRet/01-FOA-R 2019,18856,2019,FOA,European Centre for Returns
2019/350,FDU,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473 Potsdam,Germany",2019/FDU/01 Technical Equipment,328851.7,2019,Technical Equipment,Field Deployment Unit
2018/22,ORD,Germany,Federal Police Central Office,"Heinrich-Mann-Allee103, Haus 44, 14473Potsdam, Germany",2018/ORD/01 Human Resources,7550000,2018,Human Resources,Operational Response Division
2018/45,RSU,Germany,Federal Police Central Office,"RoonstraÃŸe 13, 56068Koblenz",2018/FOA-R 2017,4095511,2018,FOA,Return Support Unit
2018/94,RSU,Germany,Federal Police Central Office,"RoonstraÃŸe 13, 56068Koblenz",2018/RSU/01 RO,111609,2018,Return Operations,Return Support Unit
2018/173,ECRET,Germany,Federal Police Central Office,"RoonstraÃŸe 13, 56068Koblenz",2018/RSU/01 RO,4739507,2018,Return Operations,European Centre for Returns
2018/191,ECRET,Germany,Federal Police Central Office,"RoonstraÃŸe 13, 56068Koblenz",2017/RSU/01,162114,2018,2017/RSU/01,European Centre for Returns
2018/201,ORD,Germany,Federal Police Central Office,"Heinrich-Mann-Allee103, Haus 44, 14473Potsdam, Germany",2018/ORD/01 Technical Equipment,1458429,2018,Technical Equipment,Operational Response Division
2018/250,ECRET,Germany,Federal Police Central Office,"RoonstraÃŸe 13, 56068Koblenz",2018/ECRet/01-FOA- R 2018 including Return Operations,6600023.15,2018,FOA,European Centre for Returns
2018/251,FSC,Germany,Federal Police Central Office,"Heinrich-Mann-Allee103, Haus 44, 14473Potsdam, Germany","2018/FSC/01 Situational monitoring, deployment of GOs",28294,2018,"Situational monitoring, deployment of GOs",Frontex Situation Centre
2018/261,ORD,Germany,Federal Police Central Office,"Heinrich-Mann-Allee103, Haus 44, 14473Potsdam, Germany",2018/ORD/01 Technical Equipment,537989,2018,Technical Equipment,Operational Response Division
2018/281,ECRET,Germany,Federal Police Central Office,"RoonstraÃŸe 13, 56068Koblenz",2018/ECRet/01 FOA- R 2018,75941.91,2018,FOA,European Centre for Returns
2018/284,ORD,Germany,Federal Police Central Office,"Heinrich-Mann-Allee103, Haus 44, 14473Potsdam, Germany",2018/ORD/01 Technical Equipment,760123,2018,Technical Equipment,Operational Response Division
2018/299,ORD,Germany,Federal Police Central Office,"Heinrich-Mann-Allee103, Haus 44, 14473Potsdam, Germany",2018/ORD/01 Technical Equipment,494618,2018,Technical Equipment,Operational Response Division
2018/349,ECRET,Germany,Federal Police Regional Office Koblenz,"RoonstraÃŸe 13, 56068Koblenz",2018/ECRet/01-FOA- R 2018 including Return Operations,7017099,2018,FOA,European Centre for Returns
2018/371,PRU,Germany,Federal Police Central Office,"Heinrich-Mann-Allee103, Haus 44, 14473Potsdam, Germany",2018/PRU/07 Rapid Border Intervention Exercise 2018,28181,2018,Rapid Border Intervention Exercise 2018,Pooled Resources Unit
2018/382,ECRET,Germany,Federal Police Central Office,"RoonstraÃŸe 13, 56068Koblenz",2018/ECRet/01 Pre- return activities,38075,2018,European Centre for Returns,European Centre for Returns
2018/387,ORD,Germany,Federal Police Central Office,"Heinrich-Mann-Allee103, Haus 44, 14473Potsdam, Germany",2018/ORD/01 Technical Equipment,458657,2018,Technical Equipment,Operational Response Division
2017/2,RSU,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44,14473 Potsdam, Germany",2017/RSU/01 JRO to Sri Lanka,32759,2017,Return Operations,Return Support Unit
2017/9,RSU,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44,14473 Potsdam, Germany",2017/RSU/01 JRO to Serbia&FYROM&Georgia&Arme nia,119034,2017,Return Operations,Return Support Unit
2017/19,RSU,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44,14473 Potsdam, Germany","2017/RSU/01 JRO to Kosovo,Nigeria&Pakistan",173779,2017,Return Operations,Return Support Unit
2017/24,SBS,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44,14473 Potsdam, Germany",2017/SBS/07 JO Poseidon 2017,120767,2017,Poseidon,Sea Border Sector
2017/75,LBS,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44,14473 Potsdam, Germany",2017/LBS/01 FOA,616086,2017,FOA,Land Borders Sector
2017/91,LBS,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44,14473 Potsdam, Germany",2017/LBS/02 Focal Points,140693,2017,Focal Points,Land Borders Sector
2017/92,SBS,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44,14473 Potsdam, Germany",2017/SBS/05 JO Triton 2017,107134,2017,Triton,Sea Border Sector
2017/134,SBS,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44,14473 Potsdam, Germany",2017/SBS/07 JO Poseidon 2017,472828,2017,Poseidon,Sea Border Sector
2017/144,RSU,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44,14473 Potsdam, Germany",2017/RSU/01 JRO to Albania and Alboania & Kosovo,238565,2017,Return Operations,Return Support Unit
2017/168,RSU,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44,14473 Potsdam, Germany",2017/RSU/03 JO Poseidon,277637,2017,Poseidon,Return Support Unit
2017/179,SBS,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44,14473 Potsdam, Germany",2017/SBS/07 JO Poseidon 2017,351503,2017,Poseidon,Sea Border Sector
2017/185,RSU,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44,14473 Potsdam, Germany",2017/RSU/01 JRO to Togo and Ghana,146981,2017,Return Operations,Return Support Unit
2017/186,RSU,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44,14473 Potsdam, Germany","2017/RSU/01 JRO to Kosovo, Nigeria, Albania and Georgia",213908,2017,Return Operations,Return Support Unit
2017/214,RSU,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44,14473 Potsdam, Germany","2017/RSU/01 NRO to Former Yogoslavian Republic of Macedonia, Serbia,Kosovo, Albania,Bosnia&Herzegovina, Afghanistan,Moldova",582980,2017,Return Operations,Return Support Unit
2017/232,RSU,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44,14473 Potsdam, Germany","2017/RSU/01 JRO to Kosovo,Nigeria,Georgia&Armen ia",224236,2017,Return Operations,Return Support Unit
2017/236,SBS,Germany,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44,14473 Potsdam, Germany",2017/SBS/05 JO Triton 2017,224623,2017,Triton,Sea Border Sector
