grant_no,unit_sector,country,beneficiary,address,project,eur,year,project_clean,unit_sector_long
2024/20,ECRET,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia",2024/ECRET/01,195276.73,2024,European Centre for Returns,European Centre for Returns
2024/43,FOU,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia",2024/FOU/01/Heavy Technical Equipment,167042,2024,Technical Equipment,Field Operations Unit
2024/133,ECRET,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia",2024/ECRET/01,3668,2024,European Centre for Returns,European Centre for Returns
2024/135,DMD,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia",2024/DMD/01 Human resources and Light technical equipment,1074852,2024,Technical Equipment & Human Resources,Deployment Management Division
2024/193,OSD,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia","Support in the development of human resources to secure Member States’ contributions to the standing corps, in relation to category 2 of the standing corps",553857.6,2024,Human Resources,Operational Support Division
2024/241,OSD,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia","Support in the development of human resources to secure Member States’ contributions to the standing corps, in relation to Category 3 of the standing corps",413725.47000000003,2024,Human Resources,Operational Support Division
2024/284,CGS,Estonia,Estonian Navy,Miinisadama 4 10416 Tallinn Estonia,MMO/JO Baltic Sea 2024 Heavy Technical Equipment,275124,2024,Technical Equipment,Coast Guard Sector
2024/285,CGS,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia",MMO/JO Baltic Sea 2024 Heavy Technical Equipment,20054,2024,Technical Equipment,Coast Guard Sector
2024/308,RET,Estonia,WELDO - Women Empowerment Literacy & Development Organisation (NGO),"Harju maakond, Tallinn, Haabersti linnaosa, Päevalille tn 6-15, 13517, Estonia",2023/CFP/POST/04,24632,2024,Post-Return Assistance,Return Division
2024/338,OSD,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia",2024/FOU/01/Heavy Technical Equipment,292682,2024,Technical Equipment,Operational Support Division
2024/347,OSD,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia",2024/FOU/01/Heavy Technical Equipment,286369,2024,Technical Equipment,Operational Support Division
2023/23,ECRET,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia",2023/ECRET/01,197362.29,2023,European Centre for Returns,European Centre for Returns
2023/44,FOU,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia",2023/FOU/01/Heavy Technical Equipment,201705,2023,Technical Equipment,Field Operations Unit
2023/62,DMD,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia","Support in the development of human resources to secure Member States’ contributions to the standing corps, in relation to category 1 of the standing corps",34202.56,2023,Human Resources,Deployment Management Division
2023/159,DMD,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia",2023/DMD/01 Human resources and Light technical equipment,1172640,2023,Technical Equipment & Human Resources,Deployment Management Division
2023/228,DMD,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia","Support in the development of human resources to secure Member States’ contributions to the standing corps, in relation to category 2 of the standing corps",410430.72,2023,Human Resources,Deployment Management Division
2023/229,DMD,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia","Support in the development of human resources to secure Member States’ contributions to the standing corps, in relation to category 3 of the standing corps",518852.84,2023,Human Resources,Deployment Management Division
2023/313,ECRET,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia",2023/ECRET/01,5096,2023,European Centre for Returns,European Centre for Returns
2023/344,RIU,Estonia,Estonian Academy of Security Sciences,"Kase 61   12012 Tallinn, Estonia",2022/CFP/RIU/01,59994.2,2023,Research and Innovation Unit,Research and Innovation Unit
2023/364,CGS,Estonia,Estonian Navy,"Juhkentali 58, Tallinn, 15007, Estonia",MMO Baltic Sea 2023/Heavy Technical Equipment,690234,2023,Technical Equipment,Coast Guard Sector
2023/365,CGS,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia",MMO Baltic Sea 2023/Heavy Technical Equipment,37572,2023,Technical Equipment,Coast Guard Sector
2023/370,RIU,Estonia,Police and Border Guard Board,"1) Pärnu mnt 139, 15060 Tallinn, Estonia and 2) Kase 61, 12012 Tallinn, Estonia",Host MS contribution under Phase 3,31152.38,2023,MS contribution under Phase 3,Research and Innovation Unit
2023/425,FOU,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia",2023/FOU/01/Heavy Technical Equipment,301746,2023,Technical Equipment,Field Operations Unit
2023/457,FOU,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia",2023/FOU/01/Heavy Technical Equipment,272696,2023,Technical Equipment,Field Operations Unit
2023/475,ECRET,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia",2023/ECRET/01,15823,2023,European Centre for Returns,European Centre for Returns
2022/24,ECRET,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia",2022/ECRET/01,190693.05,2022,European Centre for Returns,European Centre for Returns
2022/44,FOU,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia",2022/FOU/01/Heavy Technical Equipment,101260,2022,Technical Equipment,Field Operations Unit
2022/117,DMD,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia",2022/DMD/01 Human resources and Light technical equipment,967345,2022,Technical Equipment & Human Resources,Deployment Management Division
2022/135,FOU,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia",2022/FOU/01/Heavy Technical Equipment,38569,2022,Technical Equipment,Field Operations Unit
2022/156,DMD,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia","Support in the development of human resources to secure Member States’ contributions to the standing corps, in relation to category 1 of the standing corps",14656.64,2022,Human Resources,Deployment Management Division
2022/226,DMD,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia","Support in the development of human resources to secure Member States’ contributions to the standing corps, in relation to category 2 of the standing corps",263819.52,2022,Human Resources,Deployment Management Division
2022/238,DMD,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia","Support in the development of human resources to secure Member States’ contributions to the standing corps, in relation to category 3 of the standing corps",444682.46,2022,Human Resources,Deployment Management Division
2022/349,ECRET,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia",2022/ECRET/01,3572,2022,European Centre for Returns,European Centre for Returns
2022/363,FOU,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia",2022/FOU/01/Heavy Technical Equipment,325248,2022,Technical Equipment,Field Operations Unit
2022/393,FOU,Estonia,Police and Border Guard Board,"Pärnu mnt 139, 15060 Tallinn, Estonia",2022/FOU/01/Heavy Technical Equipment,297950,2022,Technical Equipment,Field Operations Unit
2021/15,ECRET,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2021/ECRet/01,158666.67,2021,European Centre for Returns,European Centre for Returns
2021/52,FSC,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2021/FSC/01 Human resources and Light technical equipment,30391,2021,Technical Equipment & Human Resources,Frontex Situation Centre
2021/82,FDU,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2021/FDU/01 Human Resources and light technical equipment,897935,2021,Technical Equipment & Human Resources,Field Deployment Unit
2021/101,FDU,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2021/FDU/01/Heavy Technical Equipment,111516,2021,Technical Equipment,Field Deployment Unit
2021/161,TF Deploy,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia","Support in the development of human resources to secure Member Statesâ€™ contributions to the standing corps, in relation to category 1 of the standing corps",27433.36,2021,Human Resources,Task Force Deployment Management
2021/182,FDU,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2021/FDU/01/Heavy Technical Equipment,250496,2021,Technical Equipment,Field Deployment Unit
2021/260,DMD,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia","Support in the development of human resources to secure Member Statesâ€™ contributions to the standing corps, in relation to category 2 of the standing corps",164600.13,2021,Human Resources,Deployment Management Division
2021/309,DMD,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia","Support in the development of human resources to secure Member Statesâ€™ contributions to the standing corps, in relation to category 3 of the standing corps",355261.95,2021,Human Resources,Deployment Management Division
2021/417,FOU,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2021/FDU/01/Heavy Technical Equipment,143210,2021,Technical Equipment,Field Operations Unit
2020/1,ECRET,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2020/ECRET/01 Return Support,186025.88,2020,European Centre for Returns,European Centre for Returns
2020/5,ECRET,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2020/ECRET/01 Return Support,15772,2020,European Centre for Returns,European Centre for Returns
2020/59,FDU,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2020/FDU/01/Heavy Technical Equipment,13030,2020,Technical Equipment,Field Deployment Unit
2020/63,FDU,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2020/FDU/01/Heavy Technical Equipment,125371,2020,Technical Equipment,Field Deployment Unit
2020/73,FSC,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2020/FSC/GA FSC FIMO Deployment,59287,2020,FIMO Deployment,Frontex Situation Centre
2020/77,FDU,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2020/FDU/01/Human Resources/Light Technical Technical Equipment,1175941,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/141,FDU,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2020/FDU/01/Human Resources,87185,2020,Human Resources,Field Deployment Unit
2020/260,IFC,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2020/Copernicus/EUROSUR Fusion Services (EFS),83304,2020,Fusion Services (EFS),Information Fusion Centre
2020/292,FDU,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2020/FDU/01/Human Resources/Heavy Technical Technical Equipment,141359,2020,Technical Equipment & Human Resources,Field Deployment Unit
2020/306,TF Deploy,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",Financial Support Cat.2,165442,2020,Financial Support (Cat. 2) Task Force Deployment Management,Task Force Deployment Management
2019/13,FDU,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2018/ORD/01 Technical Equipment,71155,2019,Technical Equipment,Field Deployment Unit
2019/68,FDU,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2019/FDU/01 Human Resources,1261354,2019,Human Resources,Field Deployment Unit
2019/77,FSC,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2019/FSC/GA FSC FIMO Deployment,38199,2019,FIMO Deployment,Frontex Situation Centre
2019/155,FDU,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2019/FDU/01 Technical Equipment,205343,2019,Technical Equipment,Field Deployment Unit
2019/300,TRU,Estonia,Tallinn University of Technology,"Ehitajate tee 5, 19086 Tallinn, Estonia",2019/CFP/TRU/01 Maritime Situational Awareness Course for Coast Guards,49320.58,2019,Training Unit,Training Unit
2019/329,FDU,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn, Estonia",2019/FDU/01 Technical Equipment,116510.01,2019,Technical Equipment,Field Deployment Unit
2018/37,FSC,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060Tallinn, Estonia",2018/FSC/GA FSC FIMO Deployment,34685,2018,FIMO Deployment,Frontex Situation Centre
2018/79,ORD,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060Tallinn, Estonia",2018/ORD/01 Technical Equipment,189931,2018,Technical Equipment,Operational Response Division
2018/88,ORD,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060Tallinn, Estonia",2018/ORD/01 Human Resources,1368450,2018,Human Resources,Operational Response Division
2018/248,ORD,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060Tallinn, Estonia",2018/ORD/01 Technical Equipment,154910,2018,Technical Equipment,Operational Response Division
2018/358,PRU,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060Tallinn, Estonia",2018/PRU/07 Rapid Border Intervention Exercise 2018,16345,2018,Rapid Border Intervention Exercise 2018,Pooled Resources Unit
2017/34,LBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/LBS/01 FOA,31169,2017,Flexible Operational Activities,Land Borders Sector
2017/70,LBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/LBS/02 Focal Points,19123,2017,Focal Points (Land),Land Borders Sector
2017/79,FSC,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/FSC/02 FSC Support Officer Deployment,9088,2017,Frontex Situation Centre,Frontex Situation Centre
2017/119,SBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/SBS/05 JO Triton 2017,9256,2017,Triton,Sea Border Sector
2017/153,ABS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/ABS/04 JO Focal Points 2017 Air Intermediate Managers,2397,2017,Focal Points (Air),Air Border Sector
2017/173,ABS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/ABS/06 JO Alexis,5443,2017,Alexis,Air Border Sector
2017/177,SBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/SBS/07 JO Poseidon 2017,35396,2017,Poseidon,Sea Border Sector
2017/220,ABS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/ABS/03 Focal Points 2017 Air,11124,2017,Focal Points (Air),Air Border Sector
2017/332,SBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/SBS/07 JO Poseidon 2017,65159,2017,Poseidon,Sea Border Sector
2017/349,LBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/LBS/01 FOA,66545,2017,Flexible Operational Activities,Land Borders Sector
2017/397,LBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/LBS/02 Focal Points,23018,2017,Focal Points (Land),Land Borders Sector
2017/482,SBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/SBS/07 JO Poseidon 2017,18256,2017,Poseidon,Sea Border Sector
2017/545,LBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/LBS/02 Focal Points,32607,2017,Focal Points (Land),Land Borders Sector
2017/583,LBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/LBS/03 Coordination Points,11584,2017,Coordination Points,Land Borders Sector
2017/693,SBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/SBS/07 JO Poseidon 2017,36899,2017,Poseidon,Sea Border Sector
2017/745,LBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/LBS/01 FOA,14858,2017,Flexible Operational Activities,Land Borders Sector
2017/820,LBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/LBS/02 Focal Points,6915,2017,Focal Points (Land),Land Borders Sector
2017/851,ABS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/ABS/03 Focal Points 2017 Air,2900,2017,Focal Points (Air),Air Border Sector
2017/876,SBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/SBS/07 JO Poseidon 2017,41490,2017,Poseidon,Sea Border Sector
2017/882,LBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/LBS/01 FOA,14869,2017,Flexible Operational Activities,Land Borders Sector
2017/1019,LBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/LBS/01 FOA,28796,2017,Flexible Operational Activities,Land Borders Sector
2017/1067,FSC,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/FSC/01 FSC Support Officer Deployment,5865,2017,Frontex Situation Centre,Frontex Situation Centre
2017/1091,LBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/LBS/03 Coordination Points,10054,2017,Coordination Points,Land Borders Sector
2017/1127,SBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/SBS/07 JO Poseidon 2017,38340,2017,Poseidon,Sea Border Sector
2017/1300,LBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/LBS/03 Coordination Points,5155,2017,Coordination Points,Land Borders Sector
2017/1308,FSC,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/FSC/01 FSC Support Officer Deployment,5507,2017,Frontex Situation Centre,Frontex Situation Centre
2017/1341,LBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/LBS/01 FOA,54187,2017,Flexible Operational Activities,Land Borders Sector
2017/1362,SBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/SBS/07 JO Poseidon 2017,52120,2017,Poseidon,Sea Border Sector
2017/1420,SBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/SBS/07 JO Poseidon 2017,10798,2017,Poseidon,Sea Border Sector
2017/1442,SBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/SBS/06 Focal Points Sea 2017,4702,2017,Focal Points (Sea),Sea Border Sector
2017/1451,FSC,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/FSC/01 FSC Support Officer Deployment,5950,2017,Frontex Situation Centre,Frontex Situation Centre
2017/1470,PRU,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/PRU/05 REX 2017,16604,2017,Rapid intervention exercise,Pooled Resources Unit
2017/1492,LBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/LBS/01 FOA,15772,2017,Flexible Operational Activities,Land Borders Sector
2017/1518,LBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/LBS/02 Focal Points,13488,2017,Focal Points (Land),Land Borders Sector
2017/1546,SBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/SBS/07 JO Poseidon 2017,47071,2017,Poseidon,Sea Border Sector
2017/1555,ABS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/ABS/06 JO Alexis,6574,2017,Alexis,Air Border Sector
2017/1570,TRU,Estonia,Tallinn University of Technology,"Kopli 101, 11712 Tallinn, HarjuCounty, Estonia",2017/TRU/D3 Search Mission Coordinator (SMC) and On- Scene Commander (OSC) courses for international use,51933,2017,Training Unit,Training Unit
2017/1592,SBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/SBS/07 JO Poseidon 2017,167404,2017,Poseidon,Sea Border Sector
2017/1609,LBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/LBS/01 FOA,41643,2017,Flexible Operational Activities,Land Borders Sector
2017/1674,LBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/LBS/01 FOA,28949,2017,Flexible Operational Activities,Land Borders Sector
2017/1681,RSU,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/RSU/03 JO Poseidon/Readmission,42294,2017,Poseidon,Return Support Unit
2017/1796,LBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/LBS/01 FOA,17967,2017,Flexible Operational Activities,Land Borders Sector
2017/1797,SBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/SBS/07 JO Poseidon 2017,16504,2017,Poseidon,Sea Border Sector
2017/1801,SBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/SBS/07 JO Poseidon 2017,4498,2017,Poseidon,Sea Border Sector
2017/1825,SBS,Estonia,Police and Border Guard Board,"PÃ¤rnu mnt 139, 15060 Tallinn,Estonia",2017/SBS/05 JO Triton 2017,16418,2017,Triton,Sea Border Sector
2016/2,SBS,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2015/SBS/08 Poseidon Rapid Intervention,124879,2016,Poseidon,Sea Border Sector
2016/75,LBS,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/LBS/02 JO Focal Points,2480,2016,Focal Points (Land),Land Borders Sector
2016/78,LBS,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/LBS/02 JO Focal Points,15241,2016,Focal Points (Land),Land Borders Sector
2016/95,LBS,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/LBS/01 FOA,12140,2016,Flexible Operational Activities,Land Borders Sector
2016/141,ABS,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/ABS/03 Focal Points Air,6253,2016,Focal Points (Air),Air Border Sector
2016/172,LBS,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/LBS/01 FOA,10963,2016,Flexible Operational Activities,Land Borders Sector
2016/198,ABS,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/ABS/06 Alexis,12410,2016,Alexis,Air Border Sector
2016/250,LBS,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/LBS/02 JO Focal Points,5797,2016,Focal Points (Land),Land Borders Sector
2016/255,ABS,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/ABS/04 Focal Points Air IM,2923,2016,Focal Points (Air),Air Border Sector
2016/258,LBS,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/LBS/01 FOA,24986,2016,Flexible Operational Activities,Land Borders Sector
2016/259,FSC,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/FSC/02 FSC Support Officer Deployment,10092,2016,Frontex Situation Centre,Frontex Situation Centre
2016/283,SBS,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2015/SBS/08 Poseidon Rapid Intervention,112728,2016,Poseidon,Sea Border Sector
2016/291,SBS,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/SBS/05 EPN-Triton,16097,2016,Triton,Sea Border Sector
2016/353,RSU,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/RSU/03 Poseidon Rapid Intervention/Readmission Activities,37471,2016,Poseidon,Return Support Unit
2016/363,RSU,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/RSU/03 Poseidon Rapid Intervention/Readmission Activities,105110,2016,Poseidon,Return Support Unit
2016/451,LBS,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/LBS/01 FOA,13002,2016,Flexible Operational Activities,Land Borders Sector
2016/452,LBS,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/LBS/02 JO Focal Points,26447,2016,Focal Points (Land),Land Borders Sector
2016/519,FSC,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/FSC/01 FSC Support Officer Deployment,3910,2016,Frontex Situation Centre,Frontex Situation Centre
2016/531,SBS,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2015/SBS/08 Poseidon Rapid Intervention,9280,2016,Poseidon,Sea Border Sector
2016/583,LBS,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/LBS/01 FOA,13002,2016,Flexible Operational Activities,Land Borders Sector
2016/714,SBS,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/SBS/05 EPN-Triton,31903,2016,Triton,Sea Border Sector
2016/771,LBS,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/LBS/01 FOA,39005,2016,Flexible Operational Activities,Land Borders Sector
2016/814,LBS,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/LBS/03 JO Coordination Points 2016,5444,2016,Coordination Points,Land Borders Sector
2016/855,SBS,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/SBS/05 EPN-Triton,46656,2016,Triton,Sea Border Sector
2016/865,LBS,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/LBS/02 JO Focal Points,30086,2016,Focal Points (Land),Land Borders Sector
2016/898,FSC,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/FSC/01 FSC Support Officer Deployment,13141,2016,Frontex Situation Centre,Frontex Situation Centre
2016/931,SBS,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/SBS/05 EPN-Triton,37771,2016,Triton,Sea Border Sector
2016/934,LBS,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/LBS/02 JO Focal Points,2920,2016,Focal Points (Land),Land Borders Sector
2016/958,SBS,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/SBS/04 EPN Minerva 2016,14200,2016,Minerva,Sea Border Sector
2016/1102,SBS,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/SBS/07 EPN-Poseidon Sea 2016,18032,2016,Poseidon,Sea Border Sector
2016/1153,SBS,Estonia,Police and Border Guard Board,"Parnu mnt 139, 15060Tallinn, Estonia",2016/SBS/05 EPN-Triton,29742,2016,Triton,Sea Border Sector
