grant_no,unit_sector,country,beneficiary,address,project,eur,year,project_clean,unit_sector_long
2014/581,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/SBS/04 EPN-Minerva,10860.5,2014,Minerva,Sea Border Sector
2014/607,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/SBS/08 Focal Points,1440,2014,Focal Points (Sea),Sea Border Sector
2014/627,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/LBS/06 Poseidon Land,19966.29,2014,Poseidon,Land Borders Sector
2014/702,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/LBS/04 Focal Points Land,3640,2014,Focal Points (Land),Land Borders Sector
2014/722,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/LBS/06 Poseidon Land,20265.89,2014,Poseidon,Land Borders Sector
2014/785,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/ROS/28 JRO to Pakistan,1233.8,2014,Return Operations,Return Operations Sector
2014/817,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/ABS/04 Focal Points,4354.9,2014,Focal Points (Air),Air Border Sector
2014/841,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/LBS/06 Poseidon Land,30345.29,2014,Poseidon,Land Borders Sector
2014/890,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/ROS/30 JRO to Nigeria,3022.5,2014,Return Operations,Return Operations Sector
2014/907,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/LBS/04 Focal Points Land,6901.5,2014,Focal Points (Land),Land Borders Sector
2014/909,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/LBS/06 Poseidon Land,20265.89,2014,Poseidon,Land Borders Sector
2014/958,PRU,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/PRU/05 Rex 2014,3966.49,2014,Rex 2014,Pooled Resources Unit
2014/996,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/LBS/06 Poseidon Land,39747.29,2014,Poseidon,Land Borders Sector
2014/999,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/ROS/37 JRO to Pakistan,3921.5,2014,Return Operations,Return Operations Sector
2014/1015,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/LBS/04 Focal Points Land,56864.94,2014,Focal Points (Land),Land Borders Sector
2014/1045,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/LBS/04 Focal Points Land,1400,2014,Focal Points (Land),Land Borders Sector
2014/1048,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/LBS/04 Focal Points Land,112029.12,2014,Focal Points (Land),Land Borders Sector
2014/1091,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/LBS/04 Focal Points Land,18535.4,2014,Focal Points (Land),Land Borders Sector
2013/2,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/ROS/02 JRO to Nigeria,2728.62,2013,Return Operations,Return Operations Sector
2013/9,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2012/ROS/43 JRO to Nigeria,1639.28,2013,Return Operations,Return Operations Sector
2013/13,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2012/ROS/48 JRO to Nigeria,2064.6,2013,Return Operations,Return Operations Sector
2013/21,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2012/ROS/45 JRO to Nigeria,3961.8,2013,Return Operations,Return Operations Sector
2013/55,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/LBS/06 JO Poseidon Land,15482.9,2013,Poseidon,Land Borders Sector
2013/75,FSC,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/FSC/04 FSC Support Officer Deployment,15589.9,2013,Frontex Situation Centre,Frontex Situation Centre
2013/82,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/LBS/04 JO Focal Points 2013 Land,3321,2013,Focal Points (Land),Land Borders Sector
2013/90,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/LBS/04 JO Focal Points 2013 Land,7340.2,2013,Focal Points (Land),Land Borders Sector
2013/94,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/LBS/04 JO Focal Points 2013 Land,7425,2013,Focal Points (Land),Land Borders Sector
2013/130,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2012/ROS/46 JRO to Nigeria,8602.5,2013,Return Operations,Return Operations Sector
2013/174,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2012/ROS/47 JRO to Pakistan,2266.1,2013,Return Operations,Return Operations Sector
2013/193,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/LBS/06 JO Poseidon Land,10023.76,2013,Poseidon,Land Borders Sector
2013/268,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/LBS/06 JO Poseidon Land,14676.12,2013,Poseidon,Land Borders Sector
2013/298,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/ABS/06 JO Flexi Force 2013 Mizar Operational Module,9474.85,2013,Other joint operations,Air Border Sector
2013/321,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/ROS/20 JRO to Nigeria,5313.4,2013,Return Operations,Return Operations Sector
2013/382,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/SBS/03 Focal Points Sea 2013,1647,2013,Focal Points (Sea),Sea Border Sector
2013/400,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/LBS/06 JO Poseidon Land,14699.66,2013,Poseidon,Land Borders Sector
2013/414,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/ROS/22 JRO to Nigeria,1655.4,2013,Return Operations,Return Operations Sector
2013/436,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/LBS/04 JO Focal Points 2013 Land,15143.92,2013,Focal Points (Land),Land Borders Sector
2013/479,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/LBS/06 JO Poseidon Land,18941.14,2013,Poseidon,Land Borders Sector
2013/487,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/LBS/06 JO Poseidon Land,10325.5,2013,Poseidon,Land Borders Sector
2013/491,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/SBS/03 Focal Points Sea 2013,9285.46,2013,Focal Points (Sea),Sea Border Sector
2013/498,PRU,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/PRU/04 Rapid intervention exercise - REX 2013,11183.64,2013,Rapid intervention exercise,Pooled Resources Unit
2013/538,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/SBS/P1/04 EPN-Minerva,9763.75,2013,Minerva,Sea Border Sector
2013/592,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/LBS/06 JO Poseidon Land,24982.36,2013,Poseidon,Land Borders Sector
2013/609,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/LBS/04 JO Focal Points 2013 Land,4104,2013,Focal Points (Land),Land Borders Sector
2013/610,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/LBS/04 JO Focal Points 2013 Land,1323,2013,Focal Points (Land),Land Borders Sector
2013/614,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/ROS/26 JRO to Nigeria,8187.1,2013,Return Operations,Return Operations Sector
2013/679,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/LBS/04 JO Focal Points 2013 Land,5885,2013,Focal Points (Land),Land Borders Sector
2013/686,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/LBS/06 JO Poseidon Land,27681.44,2013,Poseidon,Land Borders Sector
2013/700,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/ROS/27 JRO to Nigeria,1863.1,2013,Return Operations,Return Operations Sector
2013/718,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/LBS/01 JO Jupiter 2013,6045.5,2013,Jupiter,Land Borders Sector
2013/724,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/ABS/03 JO Focal Points 2013 Air,8185.5,2013,Focal Points (Air),Air Border Sector
2013/767,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/ROS/29 JRO to Colombia & Ecuador,1711.2,2013,Return Operations,Return Operations Sector
2013/784,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/LBS/06 JO Poseidon Land,20947.39,2013,Poseidon,Land Borders Sector
2013/796,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/ROS/32 JRO to Nigeria,2991.5,2013,Return Operations,Return Operations Sector
2013/845,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/LBS/06 JO Poseidon Land,19019.25,2013,Poseidon,Land Borders Sector
2013/865,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/ROS/36 JRO to Nigeria,5561.4,2013,Return Operations,Return Operations Sector
2013/876,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/ROS/37 JRO to Pakistan,2557.5,2013,Return Operations,Return Operations Sector
2013/884,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/LBS/06 JO Poseidon Land,19019.25,2013,Poseidon,Land Borders Sector
2013/895,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/ABS/03 JO Focal Points 2013 Air,783,2013,Focal Points (Air),Air Border Sector
2013/907,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/ROS/39 JRO to Georgia,2411.8,2013,Return Operations,Return Operations Sector
2013/957,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/LBS/06 JO Poseidon Land,50913.47,2013,Poseidon,Land Borders Sector
2013/972,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/LBS/04 JO Focal Points 2013 Land,33200,2013,Focal Points (Land),Land Borders Sector
2012/5,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/ROS/07 JRO to Georgia and Armenia on 17/01/2012,2161.96,2012,Return Operations,Return Operations Sector
2012/20,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/LBS/02 JO Poseidon Land 2011,17032.52,2012,Poseidon,Land Borders Sector
2012/31,FSC,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/FSC/02 - Frontex Support Officers FSC 2012,5112.65,2012,Frontex Situation Centre,Frontex Situation Centre
2012/63,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/LBS/02 JO Poseidon Land 2011,17567.52,2012,Poseidon,Land Borders Sector
2012/127,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/LBS/02 JO Neptune 2012,5298.02,2012,Neptune,Land Borders Sector
2012/141,FSC,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/FSC/02 - Frontex Support Officers FSC 2012,4756.75,2012,Frontex Situation Centre,Frontex Situation Centre
2012/151,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/LBS/06 JO Poseidon Land 2012,20515.97,2012,Poseidon,Land Borders Sector
2012/189,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/LBS/04 JO Focal Points 2012,8393.75,2012,Focal Points (Land),Land Borders Sector
2012/198,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/ABS/03 JO Focal Points 2012,6165.2,2012,Focal Points (Air),Air Border Sector
2012/223,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/LBS/06 JO Poseidon Land 2012,23165.89,2012,Poseidon,Land Borders Sector
2012/261,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/LBS/04 JO Focal Points 2012,11237.87,2012,Focal Points (Land),Land Borders Sector
2012/267,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/ABS/04 PP Flexi Force - Hubble module,12365.3,2012,Hubble,Air Border Sector
2012/300,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/ABS/03 JO Focal Points 2012,7184.5,2012,Focal Points (Air),Air Border Sector
2012/309,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/SBS/03 Focal Points,5212.65,2012,Focal Points (Sea),Sea Border Sector
2012/328,FSC,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/FSC/02 - Frontex Support Officers FSC 2012,3733,2012,Frontex Situation Centre,Frontex Situation Centre
2012/369,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/LBS/06 JO Poseidon Land 2012,24904.64,2012,Poseidon,Land Borders Sector
2012/375,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/LBS/04 JO Focal Points 2012,8544.08,2012,Focal Points (Land),Land Borders Sector
2012/407,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/LBS/03 JO Eurocup 2012,20056.35,2012,Eurocup,Land Borders Sector
2012/455,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/LBS/06 JO Poseidon Land 2012,29768.39,2012,Poseidon,Land Borders Sector
2012/467,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/ABS/03 JO Focal Points 2012,5726.5,2012,Focal Points (Air),Air Border Sector
2012/527,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/LBS/04 JO Focal Points 2012,23563.99,2012,Focal Points (Land),Land Borders Sector
2012/568,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/LBS/01 JO Jupiter,10698.25,2012,Jupiter,Land Borders Sector
2012/595,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/SBS/01 EPN-Minerva 2012,8294.85,2012,Minerva,Sea Border Sector
2012/628,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/LBS/06 JO Poseidon Land 2012,19955.29,2012,Poseidon,Land Borders Sector
2012/636,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/LBS/04 JO Focal Points 2012,7307.16,2012,Focal Points (Land),Land Borders Sector
2012/676,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/LBS/06 JO Poseidon Land 2012,19955.29,2012,Poseidon,Land Borders Sector
2012/689,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/LBS/04 JO Focal Points 2012,10376.42,2012,Focal Points (Land),Land Borders Sector
2012/704,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/ABS/03 JO Focal Points 2012,12870.75,2012,Focal Points (Air),Air Border Sector
2012/767,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/LBS/06 JO Poseidon Land 2012,24091.44,2012,Poseidon,Land Borders Sector
2012/825,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/SBS/01 EPN General-Reporting Tools-Reporting Staff Exchange,1860,2012,EPN General-Reporting Tools-Reporting Staff Exchange,Sea Border Sector
2012/865,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/LBS/06 JO Poseidon Land 2012,8689.6,2012,Poseidon,Land Borders Sector
2012/907,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/SBS/03 Focal Points,4898.65,2012,Focal Points (Sea),Sea Border Sector
2012/935,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/LBS/06 JO Poseidon Land 2012,19602.19,2012,Poseidon,Land Borders Sector
2012/989,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/LBS/06 JO Poseidon Land 2012,30035.89,2012,Poseidon,Land Borders Sector
2012/993,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/ROS/41 JRO to Nigeria,1399.26,2012,Return Operations,Return Operations Sector
2012/1041,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2012/LBS/06 JO Poseidon Land 2012,67962.52,2012,Poseidon,Land Borders Sector
2010/681/,PRU,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2010/PRU/09 RABIT 2010,15579.1,2011,RABIT 2010,Pooled Resources Unit
2011/79/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/LBS/02 JO Poseidon Land 2011,36434.02,2011,Poseidon,Land Borders Sector
2011/88/,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/ABS/02 HUBBLE 2011,5572.58,2011,Hubble,Air Border Sector
2011/147/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/LBS/02 JO Poseidon Land 2011,31028.85,2011,Poseidon,Land Borders Sector
2011/227/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/LBS/07 JO Jupiter 2011-Phase I,9393,2011,Jupiter,Land Borders Sector
2011/262/,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/ABS/11 Air Border Focal Points 2011,6002.23,2011,Focal Points (Air),Air Border Sector
2011/279/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/LBS/02 JO Poseidon Land 2011,34422.42,2011,Poseidon,Land Borders Sector
2011/369/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/LBS/01 JO Focal Points 2011 Land,10554.2,2011,Focal Points (Land),Land Borders Sector
2011/378/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/LBS/02 JO Poseidon Land 2011,34705.72,2011,Poseidon,Land Borders Sector
2011/390/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/LBS/06 JO Neptune Phase I,4132.2,2011,Neptune,Land Borders Sector
2011/400/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/LBS/01 JO Focal Points 2011 Land,6678.8,2011,Focal Points (Land),Land Borders Sector
2011/479/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/LBS/02 JO Poseidon Land 2011,27530.42,2011,Poseidon,Land Borders Sector
2011/495/,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/ROS/27 JRO to Colombia and Ecuador,2322.5,2011,Return Operations,Return Operations Sector
2011/522/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/LBS/06 JO Neptune Phase I,3114.87,2011,Neptune,Land Borders Sector
2011/556/,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/SBS/01 EPN-Minerva 2011,7404.85,2011,Minerva,Sea Border Sector
2011/590/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/LBS/01 JO Focal Points 2011 Land,8369.92,2011,Focal Points (Land),Land Borders Sector
2011/601/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/LBS/02 JO Poseidon Land 2011,25043.27,2011,Poseidon,Land Borders Sector
2011/639/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/LBS/07 JO Jupiter 2011-Phase I,9632.95,2011,Jupiter,Land Borders Sector
2011/671/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/LBS/02 JO Poseidon Land 2011,21906.97,2011,Poseidon,Land Borders Sector
2011/692/,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/ABS/11 Air Border Focal Points 2011,5548.55,2011,Focal Points (Air),Air Border Sector
2011/769/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/LBS/01 JO Focal Points 2011 Land,7762.98,2011,Focal Points (Land),Land Borders Sector
2011/781/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/LBS/02 JO Poseidon Land 2011,30821.27,2011,Poseidon,Land Borders Sector
2011/802/,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/ABS/11 Air Border Focal Points 2011,5968.65,2011,Focal Points (Air),Air Border Sector
2011/803/,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/ABS/11 Air Border Focal Points 2011,5968.65,2011,Focal Points (Air),Air Border Sector
2011/883/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/LBS/02 JO Poseidon Land 2011,19279.52,2011,Poseidon,Land Borders Sector
2011/945/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/LBS/01 JO Focal Points 2011 Land,6064.95,2011,Focal Points (Land),Land Borders Sector
2011/958/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/LBS/02 JO Poseidon Land 2011,22227.97,2011,Poseidon,Land Borders Sector
2011/1009/,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/ROS/42 JRO to Pakistan,1067.38,2011,Return Operations,Return Operations Sector
2011/1047/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/LBS/02 JO Poseidon Land 2011,17995.52,2011,Poseidon,Land Borders Sector
2011/1077/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2011/LBS/02 JO Poseidon Land 2011,22227.97,2011,Poseidon,Land Borders Sector
2010/33/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2010/OPS/19 JO Jupiter 2010 I phase,6584.25,2010,Jupiter,Land Borders Sector
2010/50/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2010/OPS/20 JO Neptune 2010 Phase II,8258.8,2010,Neptune,Land Borders Sector
2010/51/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2010/OPS/20 JO Neptune 2010 Phase I,8507.7,2010,Neptune,Land Borders Sector
2010/57/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2010/OPS/20 JO Neptune 2010 Phase III,16827.9,2010,Neptune,Land Borders Sector
2010/99/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2010/OPS/22 JO Poseidon Land 2010 Phase I,15169.05,2010,Poseidon,Land Borders Sector
2010/115/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2010/OPS/21 JO Focal Points Land 2010,15374.9,2010,Focal Points (Land),Land Borders Sector
2010/149/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2010/OPS/19 JO Jupiter 2010 II phase,4766.05,2010,Jupiter,Land Borders Sector
2010/234/,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2010/OPS/17 JO Poseidon 2010 Sea,21625.05,2010,Poseidon,Sea Border Sector
2010/246/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2010/OPS/21 JO Focal Points Land 2010,15067.64,2010,Focal Points (Land),Land Borders Sector
2010/296/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2010/OPS/22 JO Poseidon Land 2010 Phase II,65937.48,2010,Poseidon,Land Borders Sector
2010/330/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2010/OPS/21 JO Focal Points Land 2010,15385.4,2010,Focal Points (Land),Land Borders Sector
2010/358/,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2010/OPS/09 Air Border Focal Points 2010,11984.05,2010,Focal Points (Air),Air Border Sector
2010/459/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2010/OPS/22 JO Poseidon Land 2010 Phase II - Extension,19177.9,2010,Poseidon,Land Borders Sector
2010/466/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2010/OPS/19 JO Jupiter 2010 III phase,6546.79,2010,Jupiter,Land Borders Sector
2010/528/,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,NA,2010/OPS/22 JO Poseidon Land 2010 Phase III,14922.95,2010,Poseidon,Land Borders Sector
